	index	KEGG	pvalue	-log(pvalue)	pvalue_corrected
695	695	ko:K01760	9.417125225141613e-19	41.50658690267295	2.8356369352892113e-18
697	697	ko:K01766	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
698	698	ko:K01768	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
699	699	ko:K01770	3.6401670096844593e-45	102.3242996223545	5.80937562318279e-44
700	700	ko:K01771	0.00040792276159377157	7.804432711300666	0.0005151859050200474
701	701	ko:K01772	0.00040792276159377157	7.804432711300666	0.0005151859050200474
702	702	ko:K01775	6.099861317139925e-53	120.2287438926587	1.6863474869667933e-51
703	703	ko:K01776	8.558984115752694e-37	83.04866693573511	6.145315589040432e-36
704	704	ko:K01778	9.026330972465668e-34	76.08774719227867	5.2038502535840654e-33
705	705	ko:K01779	1.6355906113366612e-05	11.020921495673596	2.5659332602336985e-05
706	706	ko:K01783	2.7959103053357717e-35	79.5623205105713	1.76872812288899e-34
707	707	ko:K01784	2.4857502641579627e-61	139.54711614148982	1.2648506054287838e-59
708	708	ko:K01785	2.874910545264474e-20	44.99568030080629	9.118167050066459e-20
709	709	ko:K01787	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
710	710	ko:K01788	1.5520904335815883e-06	13.375907868840521	2.4928588802858908e-06
711	711	ko:K01790	1.128320626445203e-42	96.58784354976105	1.451111252545461e-41
712	712	ko:K01791	1.4841915692381893e-19	43.3542465406899	4.527364552211367e-19
713	713	ko:K01792	0.00040792276159377157	7.804432711300666	0.0005151859050200474
714	714	ko:K01802	2.8226118815070436e-50	114.09159199429403	6.6511344402491484e-49
715	715	ko:K01803	3.336156897313562e-72	164.58130718061193	4.039050643609626e-70
716	716	ko:K01804	2.98060154719366e-12	26.53889597430814	6.619160045665364e-12
718	718	ko:K01807	9.262354924965762e-08	16.1947224160746	1.556731840189315e-07
719	719	ko:K01808	3.4218771323721633e-38	86.2680442641581	2.6937691954615845e-37
720	720	ko:K01809	4.461805468456056e-19	42.253563269214624	1.3504654310128633e-18
721	721	ko:K01810	5.697184853622376e-34	76.54792099428799	3.35617718474298e-33
722	722	ko:K01811	3.412937966690162e-57	130.01977680649742	1.288475828069802e-55
723	723	ko:K01812	3.886970235008274e-24	53.90441223759074	1.4320201988577178e-23
724	724	ko:K01813	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
725	725	ko:K01814	5.763865754120613e-22	48.905263658405346	1.9037566004437886e-21
726	726	ko:K01815	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
727	727	ko:K01817	9.417125225141613e-19	41.50658690267295	2.8356369352892113e-18
728	728	ko:K01818	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
733	733	ko:K01834	0.00047809973905431433	7.645691188129658	0.0006035987716000352
734	734	ko:K01835	9.531472831582558e-44	99.05914483915232	1.3072266059252485e-42
736	736	ko:K01839	3.4448565699403344e-27	60.9329152415102	1.467826628284043e-26
737	737	ko:K01840	3.253546917383492e-72	164.60638093513424	4.039050643609626e-70
738	738	ko:K01841	1.1094404410445529e-07	16.014239869905882	1.8425947911577225e-07
739	739	ko:K01845	3.674860649678058e-20	44.750186646389984	1.1337816995623606e-19
740	740	ko:K01847	4.222580789709267e-18	40.00608517122998	1.1831988150574011e-17
741	741	ko:K01848	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
742	742	ko:K01849	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
743	743	ko:K01854	1.820703974046503e-21	47.75506372764703	5.996708867614701e-21
745	745	ko:K01858	4.222580789709267e-18	40.00608517122998	1.1831988150574011e-17
746	746	ko:K01866	8.804727456632896e-40	89.92811493154282	8.446283633944836e-39
747	747	ko:K01867	7.3379518183663655e-28	62.47932284396612	3.2124125728534053e-27
748	748	ko:K01868	2.3606960694571733e-40	91.2444471995267	2.4815580538515378e-39
749	749	ko:K01869	2.0423986316129666e-34	77.57376824484237	1.2492790236224957e-33
750	750	ko:K01870	1.7445594504675474e-42	96.15207184588536	2.1643633323645087e-41
751	751	ko:K01872	1.517952819043059e-35	80.17311565730049	1.003678408222256e-34
752	752	ko:K01873	1.2415007311192265e-39	89.58449771190197	1.0736229228964543e-38
753	753	ko:K01874	3.2645710476501284e-39	88.61769025164429	2.761905770674603e-38
754	754	ko:K01875	2.3606960694571733e-40	91.2444471995267	2.4815580538515378e-39
755	755	ko:K01876	7.911669561076902e-60	136.08676675046686	3.654983135386974e-58
756	756	ko:K01878	1.4225521991632244e-07	15.765643069243652	2.3570461402841346e-07
757	757	ko:K01879	1.4225521991632244e-07	15.765643069243652	2.3570461402841346e-07
758	758	ko:K01880	4.008675080504132e-48	109.1356236808554	7.819143448694449e-47
759	759	ko:K01881	1.524264285561005e-36	82.47155148983352	1.0833384426325279e-35
760	760	ko:K01883	9.557973141598291e-32	71.42534728570156	5.061545052813212e-31
761	761	ko:K01885	6.099861317139925e-53	120.2287438926587	1.6863474869667933e-51
762	762	ko:K01886	3.6639110276230375e-44	100.01521292807493	5.405038494951464e-43
763	763	ko:K01887	1.7445594504675474e-42	96.15207184588536	2.1643633323645087e-41
764	764	ko:K01889	8.558984115752694e-37	83.04866693573511	6.145315589040432e-36
765	765	ko:K01890	8.558984115752694e-37	83.04866693573511	6.145315589040432e-36
766	766	ko:K01892	5.963920959266071e-39	88.01509048292661	4.892366001865228e-38
767	767	ko:K01893	5.763865754120613e-22	48.905263658405346	1.9037566004437886e-21
768	768	ko:K01895	4.222580789709267e-18	40.00608517122998	1.1831988150574011e-17
769	769	ko:K01897	1.441743891320924e-65	149.3021776280977	1.0330536331485234e-63
770	770	ko:K01902	2.4657212599423993e-08	17.518196378874542	4.160090025784605e-08
771	771	ko:K01903	2.4657212599423993e-08	17.518196378874542	4.160090025784605e-08
772	772	ko:K01906	0.0001813154431703201	8.615272263630764	0.00023327171893403954
773	773	ko:K01910	2.815735382710259e-06	12.780287093291866	4.4997937772852615e-06
774	774	ko:K01911	2.5145405543087656e-11	24.406345918254615	5.46998258127514e-11
775	775	ko:K01912	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
776	776	ko:K01914	3.894745228417524e-18	40.08690340661507	1.1491134871406661e-17
777	777	ko:K01915	6.763408903253797e-42	94.79704686717001	8.273982111262746e-41
779	779	ko:K01918	4.0274202219038285e-28	63.07925657630217	1.7719639597875114e-27
781	781	ko:K01921	5.2167079972083807e-54	122.68772847060426	1.5263218148498853e-52
782	782	ko:K01923	2.7959103053357717e-35	79.5623205105713	1.76872812288899e-34
783	783	ko:K01924	5.963920959266071e-39	88.01509048292661	4.892366001865228e-38
784	784	ko:K01925	2.0423986316129666e-34	77.57376824484237	1.2492790236224957e-33
785	785	ko:K01926	4.3276494879930945e-17	37.67892202969682	1.1917158707720591e-16
786	786	ko:K01928	1.0148854541593075e-40	92.08862796668147	1.142071419728631e-39
787	787	ko:K01929	2.0423986316129666e-34	77.57376824484237	1.2492790236224957e-33
788	788	ko:K01933	2.2632343569861405e-27	61.353002589237796	9.773943207107428e-27
789	789	ko:K01934	1.303860686913335e-25	57.29929770224312	5.143657159272718e-25
790	790	ko:K01935	2.4657212599423993e-08	17.518196378874542	4.160090025784605e-08
791	791	ko:K01937	1.0883082844638978e-37	85.1110239827908	8.510134491654221e-37
792	792	ko:K01938	3.744901271600097e-36	81.57266809388757	2.563030870290047e-35
793	793	ko:K01939	1.7445594504675474e-42	96.15207184588536	2.1643633323645087e-41
794	794	ko:K01940	6.967038027901159e-25	55.623437150528815	2.691008857641471e-24
795	795	ko:K01945	2.0423986316129666e-34	77.57376824484237	1.2492790236224957e-33
796	796	ko:K01950	8.657761108565389e-31	69.22168172616458	4.2934179734707745e-30
797	797	ko:K01951	5.963920959266071e-39	88.01509048292661	4.892366001865228e-38
798	798	ko:K01952	2.5866487084209483e-28	63.52201950095113	1.1703252081528284e-27
799	799	ko:K01953	3.647179610873956e-31	70.08618372326437	1.894267398487938e-30
800	800	ko:K01955	4.6027207201608005e-34	76.76124557224205	2.7624192219631745e-33
801	801	ko:K01956	4.8407286221957575e-26	58.29014716667094	1.9401596110193269e-25
802	802	ko:K01958	0.0007250974051732897	7.229204560170857	0.0009069529709880372
803	803	ko:K01960	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
804	804	ko:K01961	1.665058719628988e-22	50.14701165601403	5.929027550321883e-22
805	805	ko:K01962	5.844351894188734e-39	88.03534292008081	4.892366001865228e-38
806	806	ko:K01963	3.2452816058278324e-27	60.99259538299152	1.3980593519093888e-26
807	807	ko:K01972	1.2415007311192265e-39	89.58449771190197	1.0736229228964543e-38
809	809	ko:K01989	1.4489316324340233e-20	45.680875380240714	4.633150238138302e-20
810	810	ko:K01990	4.770972888095572e-180	412.9027664950565	4.187721452525889e-177
811	811	ko:K01991	8.676947132787255e-27	60.00912775684496	3.5756762186873303e-26
812	812	ko:K01992	2.0036603802172582e-119	273.3126503683801	8.793564493678492e-117
813	813	ko:K01993	3.3778196225466153e-16	35.62413106865158	9.039271871006985e-16
814	814	ko:K01994	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
815	815	ko:K01995	9.262354924965762e-08	16.1947224160746	1.556731840189315e-07
816	816	ko:K01996	6.16382239913969e-11	23.509738918490736	1.3317649503618124e-10
817	817	ko:K01997	5.832831833360946e-08	16.6571781268106	9.812684507393521e-08
818	818	ko:K01998	5.832831833360946e-08	16.6571781268106	9.812684507393521e-08
819	819	ko:K01999	1.5462654936007666e-14	31.800348637128607	4.000691339743767e-14
820	820	ko:K02000	0.0007250974051732897	7.229204560170857	0.0009069529709880372
822	822	ko:K02002	3.2866349073187695e-07	14.928231434146168	5.374650749695482e-07
823	823	ko:K02003	1.245318322558563e-133	306.02442619020223	6.246160900718735e-131
824	824	ko:K02004	1.6760584408905743e-113	259.67567063760873	5.8846411859668064e-111
825	825	ko:K02005	4.0535801739848207e-41	93.00638832855314	4.605864074712203e-40
826	826	ko:K02006	1.4839371696832376e-15	34.14407758955018	3.923270634606812e-15
827	827	ko:K02007	2.6800117193827255e-09	19.737444669529204	4.709470043419794e-09
828	828	ko:K02008	4.072547969620483e-10	21.62158208960343	8.650160871952521e-10
830	830	ko:K02010	5.315420352362603e-21	46.68367485627558	1.7137227600684205e-20
831	831	ko:K02011	9.417125225141613e-19	41.50658690267295	2.8356369352892113e-18
832	832	ko:K02012	8.273658581917759e-32	71.56964617259095	4.441714874787959e-31
833	833	ko:K02013	4.510742183919223e-49	111.32020785267092	9.836780004807697e-48
834	834	ko:K02014	3.412937966690162e-57	130.01977680649742	1.288475828069802e-55
835	835	ko:K02015	2.356488859258393e-67	153.41602849089517	1.924100554617725e-65
836	836	ko:K02016	7.286327975846369e-72	163.80012698347068	8.252354039740839e-70
837	837	ko:K02017	1.8460395808888314e-13	29.320563631636894	4.2641085319083466e-13
838	838	ko:K02018	1.8460395808888314e-13	29.320563631636894	4.2641085319083466e-13
840	840	ko:K02020	2.8449114325234384e-20	45.00616992371042	9.039352072026961e-20
841	841	ko:K02021	2.815735382710259e-06	12.780287093291866	4.4997937772852615e-06
842	842	ko:K02025	6.562847027440112e-59	133.97109597975725	2.954122552992594e-57
843	843	ko:K02026	2.0989289030214057e-69	158.13694424815785	2.1055255367166157e-67
844	844	ko:K02027	3.096148531238357e-46	104.78875534794321	5.408247509043717e-45
845	845	ko:K02028	7.209883282543617e-38	85.52278077088202	5.6630649228211725e-37
846	846	ko:K02029	8.399415351788207e-37	83.06748633833028	6.145315589040432e-36
847	847	ko:K02030	1.1980346478844417e-43	98.83047657802949	1.6366924703199513e-42
848	848	ko:K02031	4.2289402400498286e-19	42.30716533948481	1.2810879363947324e-18
849	849	ko:K02032	2.8142868791257782e-21	47.31957805228385	9.242829441186225e-21
850	850	ko:K02033	7.667053904501983e-24	53.22510979658874	2.815797725806115e-23
851	851	ko:K02034	6.560176383832819e-23	51.07843964848913	2.3599159102087116e-22
852	852	ko:K02035	7.974281731207343e-37	83.11942686121725	5.9952255156892894e-36
853	853	ko:K02036	1.5378530710848132e-16	36.410974153839405	4.1986019693458626e-16
854	854	ko:K02037	6.3202026029994596e-21	46.5105356877934	2.0339350448332817e-20
855	855	ko:K02038	2.6121530011372553e-16	35.88118670196669	7.115026522104657e-16
856	856	ko:K02039	8.233851090960274e-17	37.03569274236843	2.2549961919158756e-16
857	857	ko:K02040	1.0897901944131155e-24	55.17605703633292	4.163496596936288e-24
861	861	ko:K02045	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
862	862	ko:K02046	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
863	863	ko:K02047	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
864	864	ko:K02048	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
865	865	ko:K02049	2.2943492645398795e-41	93.57553955431261	2.6762326471094738e-40
866	866	ko:K02050	3.814394583090801e-43	97.67237704041705	5.0537129740497364e-42
867	867	ko:K02051	7.893299574447979e-44	99.24772984728527	1.1041185181628229e-42
868	868	ko:K02052	3.2866349073187695e-07	14.928231434146168	5.374650749695482e-07
869	869	ko:K02053	3.2866349073187695e-07	14.928231434146168	5.374650749695482e-07
870	870	ko:K02054	0.0007250974051732897	7.229204560170857	0.0009069529709880372
871	871	ko:K02055	0.0007250974051732897	7.229204560170857	0.0009069529709880372
872	872	ko:K02056	1.4839371696832376e-15	34.14407758955018	3.923270634606812e-15
873	873	ko:K02057	2.2350666884444442e-28	63.668111537982725	1.0125573087907669e-27
874	874	ko:K02058	7.473800931938007e-06	11.804106861997731	1.1836046491670881e-05
875	875	ko:K02062	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
876	876	ko:K02063	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
877	877	ko:K02064	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
878	878	ko:K02065	3.886970235008274e-24	53.90441223759074	1.4320201988577178e-23
879	879	ko:K02066	3.886970235008274e-24	53.90441223759074	1.4320201988577178e-23
880	880	ko:K02067	3.886970235008274e-24	53.90441223759074	1.4320201988577178e-23
883	883	ko:K02071	5.315420352362603e-21	46.68367485627558	1.7137227600684205e-20
884	884	ko:K02072	9.047980654730318e-20	43.84916025914074	2.764791999891919e-19
885	885	ko:K02073	2.1018527802834103e-22	49.91405281379118	6.994886361682515e-22
890	890	ko:K02078	9.305419953337402e-62	140.52967874454671	5.10489522752619e-60
891	891	ko:K02081	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
893	893	ko:K02083	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
895	895	ko:K02099	3.933339588752156e-31	70.01064904965246	1.9813422232580803e-30
900	900	ko:K02108	1.7445594504675474e-42	96.15207184588536	2.1643633323645087e-41
901	901	ko:K02109	1.2415007311192265e-39	89.58449771190197	1.0736229228964543e-38
902	902	ko:K02110	3.731615447931915e-46	104.60207304186906	6.360049435771336e-45
903	903	ko:K02111	4.110127241699186e-51	116.0183857556165	1.0091368353570519e-49
904	904	ko:K02112	4.510742183919223e-49	111.32020785267092	9.836780004807697e-48
905	905	ko:K02113	1.6662191492842946e-29	66.26441061954614	7.87361431108635e-29
906	906	ko:K02114	3.731615447931915e-46	104.60207304186906	6.360049435771336e-45
907	907	ko:K02115	4.4855954174808886e-51	115.93096849847625	1.0861327938465794e-49
908	908	ko:K02116	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
909	909	ko:K02117	0.00040792276159377157	7.804432711300666	0.0005151859050200474
910	910	ko:K02118	0.00040792276159377157	7.804432711300666	0.0005151859050200474
911	911	ko:K02119	0.0007250974051732897	7.229204560170857	0.0009069529709880372
912	912	ko:K02120	0.00040792276159377157	7.804432711300666	0.0005151859050200474
914	914	ko:K02122	0.00040792276159377157	7.804432711300666	0.0005151859050200474
915	915	ko:K02123	0.0007250974051732897	7.229204560170857	0.0009069529709880372
916	916	ko:K02124	3.2866349073187695e-07	14.928231434146168	5.374650749695482e-07
917	917	ko:K02160	3.0814882084188795e-25	56.439214660010144	1.202122788862076e-24
918	918	ko:K02168	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
919	919	ko:K02169	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
920	920	ko:K02171	1.1894779500041756e-10	22.85233641654839	2.5531017781703003e-10
921	921	ko:K02172	1.9141345374928685e-22	50.007606464037465	6.3944113807207055e-22
923	923	ko:K02188	5.712257317226891e-09	18.980651564389664	1.0007852016359088e-08
924	924	ko:K02189	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
925	925	ko:K02190	7.701188368827346e-07	14.076721000392947	1.2443107392062961e-06
926	926	ko:K02191	1.9141345374928685e-22	50.007606464037465	6.3944113807207055e-22
927	927	ko:K02193	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
928	928	ko:K02194	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
929	929	ko:K02195	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
930	930	ko:K02196	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
931	931	ko:K02197	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
932	932	ko:K02198	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
933	933	ko:K02199	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
934	934	ko:K02200	4.222580789709267e-18	40.00608517122998	1.1831988150574011e-17
935	935	ko:K02203	1.9141345374928685e-22	50.007606464037465	6.3944113807207055e-22
937	937	ko:K02217	1.7707255670544766e-22	50.085482658389985	6.235724639847811e-22
938	938	ko:K02221	1.1271207766936008e-05	11.393259069111833	1.7729933006143514e-05
939	939	ko:K02224	1.1918353216807526e-10	22.850356523793685	2.5531017781703003e-10
940	940	ko:K02226	1.0971438156520404e-17	39.05123630915371	3.047525266419552e-17
941	941	ko:K02227	1.125595281756806e-09	20.6049538018955	2.3778369640482226e-09
942	942	ko:K02230	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
943	943	ko:K02231	6.887807233834352e-13	28.00385342798518	1.5785307570491128e-12
944	944	ko:K02232	3.532671609962117e-08	17.15862632924098	5.954493529801725e-08
945	945	ko:K02233	4.072547969620483e-10	21.62158208960343	8.650160871952521e-10
946	946	ko:K02236	1.117716765515769e-08	18.30939274164133	1.947545192916062e-08
947	947	ko:K02237	5.697184853622376e-34	76.54792099428799	3.35617718474298e-33
948	948	ko:K02238	2.7845027724400886e-56	127.92069588795056	9.40037426349726e-55
950	950	ko:K02241	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
951	951	ko:K02242	9.849504506026608e-24	52.97462108189507	3.591029109102744e-23
957	957	ko:K02250	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
958	958	ko:K02278	1.9141345374928685e-22	50.007606464037465	6.3944113807207055e-22
959	959	ko:K02279	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
961	961	ko:K02283	3.814394583090801e-43	97.67237704041705	5.0537129740497364e-42
962	962	ko:K02302	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
963	963	ko:K02303	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
964	964	ko:K02304	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
965	965	ko:K02313	1.2415007311192265e-39	89.58449771190197	1.0736229228964543e-38
966	966	ko:K02314	1.9917469946981818e-40	91.41439157935964	2.1853199057454114e-39
967	967	ko:K02315	1.4079723016251971e-46	105.57676369232495	2.4716953755030337e-45
968	968	ko:K02316	2.0012928005118595e-47	107.52770599873094	3.798129201403859e-46
969	969	ko:K02334	0.0001813154431703201	8.615272263630764	0.00023327171893403954
970	970	ko:K02335	5.963920959266071e-39	88.01509048292661	4.892366001865228e-38
971	971	ko:K02337	8.558984115752694e-37	83.04866693573511	6.145315589040432e-36
972	972	ko:K02338	1.2415007311192265e-39	89.58449771190197	1.0736229228964543e-38
973	973	ko:K02339	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
974	974	ko:K02340	9.026330972465668e-34	76.08774719227867	5.2038502535840654e-33
975	975	ko:K02341	3.744901271600097e-36	81.57266809388757	2.563030870290047e-35
976	976	ko:K02342	1.303860686913335e-25	57.29929770224312	5.143657159272718e-25
977	977	ko:K02343	2.0012928005118595e-47	107.52770599873094	3.798129201403859e-46
978	978	ko:K02344	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
979	979	ko:K02346	3.368307592831115e-28	63.25797218358561	1.5200678609807255e-27
980	980	ko:K02348	3.2866349073187695e-07	14.928231434146168	5.374650749695482e-07
981	981	ko:K02355	2.5673026841991337e-53	121.09415412015137	7.388360429691113e-52
982	982	ko:K02356	1.9416323182814755e-32	73.01919395533774	1.0837950825892307e-31
983	983	ko:K02357	8.558984115752694e-37	83.04866693573511	6.145315589040432e-36
984	984	ko:K02358	8.558984115752694e-37	83.04866693573511	6.145315589040432e-36
985	985	ko:K02361	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
986	986	ko:K02371	2.125826780349265e-12	26.876860316115945	4.84975817141408e-12
987	987	ko:K02372	5.697184853622376e-34	76.54792099428799	3.35617718474298e-33
988	988	ko:K02377	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
989	989	ko:K02379	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
990	990	ko:K02380	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
991	991	ko:K02385	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
992	992	ko:K02387	3.886970235008274e-24	53.90441223759074	1.4320201988577178e-23
993	993	ko:K02388	1.7707255670544766e-22	50.085482658389985	6.235724639847811e-22
994	994	ko:K02389	3.674860649678058e-20	44.750186646389984	1.1337816995623606e-19
995	995	ko:K02390	4.008675080504132e-48	109.1356236808554	7.819143448694449e-47
996	996	ko:K02392	3.6401670096844593e-45	102.3242996223545	5.80937562318279e-44
998	998	ko:K02396	4.0814503233919737e-44	99.90729169506733	5.872939379274271e-43
999	999	ko:K02397	3.886970235008274e-24	53.90441223759074	1.4320201988577178e-23
1000	1000	ko:K02398	3.674860649678058e-20	44.750186646389984	1.1337816995623606e-19
1001	1001	ko:K02400	4.0274202219038285e-28	63.07925657630217	1.7719639597875114e-27
1002	1002	ko:K02401	3.886970235008274e-24	53.90441223759074	1.4320201988577178e-23
1003	1003	ko:K02404	1.9141345374928685e-22	50.007606464037465	6.3944113807207055e-22
1004	1004	ko:K02405	4.0274202219038285e-28	63.07925657630217	1.7719639597875114e-27
1005	1005	ko:K02406	1.5503626643210716e-105	241.33294588383066	4.536102762026069e-103
1006	1006	ko:K02407	4.008675080504132e-48	109.1356236808554	7.819143448694449e-47
1007	1007	ko:K02408	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
1008	1008	ko:K02409	4.0274202219038285e-28	63.07925657630217	1.7719639597875114e-27
1009	1009	ko:K02410	4.1077443735099544e-32	72.26984891218612	2.236014030293558e-31
1010	1010	ko:K02411	3.3778196225466153e-16	35.62413106865158	9.039271871006985e-16
1011	1011	ko:K02412	3.933339588752156e-31	70.01064904965246	1.9813422232580803e-30
1012	1012	ko:K02413	3.3778196225466153e-16	35.62413106865158	9.039271871006985e-16
1013	1013	ko:K02414	1.9141345374928685e-22	50.007606464037465	6.3944113807207055e-22
1014	1014	ko:K02415	9.76561475079838e-19	41.470249250028935	2.9155674651405707e-18
1015	1015	ko:K02416	3.886970235008274e-24	53.90441223759074	1.4320201988577178e-23
1016	1016	ko:K02417	3.886970235008274e-24	53.90441223759074	1.4320201988577178e-23
1017	1017	ko:K02418	3.674860649678058e-20	44.750186646389984	1.1337816995623606e-19
1018	1018	ko:K02419	3.886970235008274e-24	53.90441223759074	1.4320201988577178e-23
1019	1019	ko:K02420	3.886970235008274e-24	53.90441223759074	1.4320201988577178e-23
1020	1020	ko:K02421	3.886970235008274e-24	53.90441223759074	1.4320201988577178e-23
1021	1021	ko:K02422	4.008675080504132e-48	109.1356236808554	7.819143448694449e-47
1022	1022	ko:K02424	4.072547969620483e-10	21.62158208960343	8.650160871952521e-10
1023	1023	ko:K02426	1.9141345374928685e-22	50.007606464037465	6.3944113807207055e-22
1024	1024	ko:K02427	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1025	1025	ko:K02428	5.28961391367346e-46	104.25316901870208	8.928766562936307e-45
1026	1026	ko:K02429	1.0982370250198506e-35	80.4967720652195	7.302860217508893e-35
1027	1027	ko:K02430	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1028	1028	ko:K02431	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1029	1029	ko:K02433	1.303860686913335e-25	57.29929770224312	5.143657159272718e-25
1030	1030	ko:K02434	1.303860686913335e-25	57.29929770224312	5.143657159272718e-25
1031	1031	ko:K02435	1.303860686913335e-25	57.29929770224312	5.143657159272718e-25
1032	1032	ko:K02437	4.072547969620483e-10	21.62158208960343	8.650160871952521e-10
1033	1033	ko:K02438	2.98060154719366e-12	26.53889597430814	6.619160045665364e-12
1034	1034	ko:K02439	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1035	1035	ko:K02440	4.205773907556371e-05	10.076467143876268	6.0195478429753546e-05
1036	1036	ko:K02441	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
1037	1037	ko:K02443	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1038	1038	ko:K02444	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1039	1039	ko:K02445	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1040	1040	ko:K02446	1.1094404410445529e-07	16.014239869905882	1.8425947911577225e-07
1041	1041	ko:K02454	0.0001813154431703201	8.615272263630764	0.00023327171893403954
1042	1042	ko:K02456	1.1918353216807526e-10	22.850356523793685	2.5531017781703003e-10
1044	1044	ko:K02469	5.350221616699266e-56	127.26762722393447	1.7233603758010204e-54
1045	1045	ko:K02470	7.121402054463647e-59	133.8894158628488	3.1649674193951724e-57
1046	1046	ko:K02471	3.3778196225466153e-16	35.62413106865158	9.039271871006985e-16
1047	1047	ko:K02472	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1048	1048	ko:K02474	2.4657212599423993e-08	17.518196378874542	4.160090025784605e-08
1050	1050	ko:K02477	3.4448565699403344e-27	60.9329152415102	1.467826628284043e-26
1051	1051	ko:K02482	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1053	1053	ko:K02484	8.747784847215756e-34	76.11909265379671	5.076607041086697e-33
1054	1054	ko:K02491	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1055	1055	ko:K02492	8.676947132787255e-27	60.00912775684496	3.5756762186873303e-26
1056	1056	ko:K02493	5.963920959266071e-39	88.01509048292661	4.892366001865228e-38
1057	1057	ko:K02494	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1058	1058	ko:K02495	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1059	1059	ko:K02496	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1060	1060	ko:K02498	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1061	1061	ko:K02499	4.726465109133382e-06	12.262332969075132	7.536157583182245e-06
1062	1062	ko:K02500	6.967038027901159e-25	55.623437150528815	2.691008857641471e-24
1063	1063	ko:K02501	3.915348627295735e-26	58.50230804324937	1.5782765821395322e-25
1064	1064	ko:K02502	5.3403268542154393e-36	81.21777648803214	3.578222821593589e-35
1065	1065	ko:K02503	8.558984115752694e-37	83.04866693573511	6.145315589040432e-36
1066	1066	ko:K02504	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1067	1067	ko:K02505	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1068	1068	ko:K02506	2.98060154719366e-12	26.53889597430814	6.619160045665364e-12
