	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Streptococcus pseudopneumoniae_O	364.989439336225	-3.19264335505665	0.373243280456517	-8.55378655752811	1.19115075838265e-17	1.96368074542986e-16
Firm-11 sp900553905	857.382660467572	4.23463994933041	0.496129555924467	8.53535109683147	1.39730456799613e-17	2.29251548500417e-16
Peptoniphilus_B sp000478985	582.740971250047	-6.75003878257857	0.791380143800309	-8.52945178806739	1.47042862004248e-17	2.40099987529793e-16
Kluyvera ascorbata	571.921782571868	-4.77155944575814	0.560027011156242	-8.52023090083939	1.59235536550119e-17	2.58776613663677e-16
Limosilactobacillus sp012843675	2260.3679044227	-10.1713104976911	1.19757427809455	-8.49326065509237	2.009189976251e-17	3.2497700134739e-16
Collinsella sp900551665	475.576125315856	-3.90460379288608	0.460107321072349	-8.48628920701765	2.13340112474016e-17	3.4344753318e-16
Lactobacillus gasseri	5145.31836617984	-8.53389287320942	1.00665501324948	-8.47747516367308	2.30133468663751e-17	3.68751244882245e-16
Citrobacter portucalensis	2722.51551986243	-7.00616260443183	0.826715918815828	-8.47469178344518	2.35702736383286e-17	3.75918457236413e-16
Actinomyces oris	3535.40343649827	-2.85684728239483	0.339231961145714	-8.42151568721939	3.71644551979839e-17	5.89985726267994e-16
Criibacterium bergeronii	143.314569914531	-4.32629156408285	0.514511716577098	-8.40853847384555	4.15151235826151e-17	6.56015478178743e-16
Blautia sp900556555	3161.95069887622	-2.85711463352336	0.341746775240605	-8.36032653566906	6.25448984536112e-17	9.83791086226756e-16
CAG-83 sp900556015	444.801333130681	3.96558800910568	0.474959170333091	8.3493240194196	6.86547553063335e-17	1.07496418239917e-15
CAG-83 sp000435975	6753.8636304252	3.44741721737852	0.413120525942341	8.34482191247907	7.13212772647485e-17	1.11163936245829e-15
UMGS1071 sp900548305	2060.9148701667	-2.40727672006904	0.288504941562955	-8.34397049502093	7.18369207831919e-17	1.11460996093016e-15
UBA737 sp900549055	274.796344906657	7.06927417389486	0.848018774609979	8.33622366102232	7.67007745288832e-17	1.18471601738532e-15
Dorea_B phocaeensis	1803.91178737347	-2.92163073168897	0.350640360644401	-8.33227163672672	7.93057300080897e-17	1.21945896052798e-15
UBA11774 sp003507655	19120.6946941317	3.14001156418654	0.377084272079697	8.32708176044769	8.28595202004682e-17	1.26841649449735e-15
Citrobacter_A sedlakii	413.929125918283	-6.4716130651232	0.778234952922252	-8.31575739540155	9.11681473069288e-17	1.3894025649576e-15
Clostridium sp900759995	514.800656753214	-4.22067701465946	0.50777232012921	-8.31214472971951	9.39876960941913e-17	1.42603455711054e-15
CAG-127 sp900319515	15738.590646451	4.09298779988589	0.493576437858741	8.29251051294568	1.10882865141781e-16	1.67496627564391e-15
Clostridium_Q sp000435655	922.955964410636	-2.67280293965413	0.322706420920202	-8.28245974168283	1.20656753846419e-16	1.81461407429549e-15
Citrobacter gillenii	726.859849583118	-6.95399489883641	0.839720339137625	-8.2813224531134	1.21814847894503e-16	1.8240310630142e-15
Hungatella effluvii	4699.62561003295	-2.93767770767966	0.354822570192877	-8.2792864785427	1.23915505196941e-16	1.84741855356657e-15
Gemmiger sp900540595	7631.51308512917	3.12208609536195	0.377936582238071	8.26087296676476	1.44610924181843e-16	2.14662709532268e-15
Prevotella sp900556795	10024.8027620516	5.07360552015004	0.614880749221238	8.25136504367048	1.56595409933458e-16	2.31450715802512e-15
ER4 sp900546295	806.365916186439	3.45020582728542	0.419935970113425	8.21602833011308	2.1035378612453e-16	3.09572159923181e-15
Enterocloster sp900555905	662.886688107148	-2.87086099166365	0.350018796124069	-8.20201950139282	2.36381939134859e-16	3.46390456963004e-15
ER4 sp900552375	413.622290161683	3.26303347085966	0.399344104191415	8.17098195919682	3.05889381196429e-16	4.46338165158533e-15
Streptococcus oralis_S	679.174953641808	-3.86982144043127	0.474008204657492	-8.1640389394262	3.2400438171782e-16	4.70767383436612e-15
Salinicola tamaricis	1730.52134804792	-3.98999714164127	0.488862033154546	-8.16180613555625	3.30051637841341e-16	4.77530407661586e-15
CAG-110 sp900544705	448.236146736182	3.46776644863378	0.424995685997091	8.15953329149208	3.36321573004268e-16	4.84557425979678e-15
CAG-170 sp900553545	1269.40236612817	4.56757204069721	0.562116175028613	8.12567266982614	4.44888155464069e-16	6.38293508404306e-15
Streptococcus equinus	387.059139237536	-4.42095340971103	0.544259983649184	-8.12287058120493	4.55284732918915e-16	6.504880621579e-15
Lacrimispora sp902363735	122.649834414532	-1.91886708836597	0.236459935435787	-8.11497763809148	4.85874277800456e-16	6.91312406048864e-15
Levilactobacillus brevis	263.876369454377	-6.70076082522436	0.826408313334913	-8.1082931005182	5.1335785223266e-16	7.27398378225533e-15
Limosilactobacillus sp900557215	1611.56934138123	-11.3485641001237	1.39997862044311	-8.10624100568886	5.22098357542065e-16	7.36738793420469e-15
CAG-1427 sp000435675	4501.27555576604	5.13748624952974	0.634953839897583	8.09111769504127	5.91196936742e-16	8.30825531183738e-15
UBA4871 sp014467055	588.781920913328	-3.51674757432747	0.434923580512656	-8.08589768846791	6.17079732884333e-16	8.63659756759338e-15
Phytobacter diazotrophicus	656.924366629356	-7.853262108009	0.978021623370684	-8.02974281994224	9.76772050611052e-16	1.3615249437176e-14
Enterocloster sp900555045	646.466559380954	-2.33847832208201	0.291430018536843	-8.02415047640804	1.02230926491575e-15	1.41923014955308e-14
Streptococcus mitis_BB	325.257005512047	-3.05524006613633	0.380960000840586	-8.01984475901661	1.05878892530117e-15	1.46394646163617e-14
Streptococcus mitis_AC	412.486508127301	-3.44758423479473	0.429922884511582	-8.01907588313515	1.06543674513299e-15	1.46722192733375e-14
UBA644 sp900547165	474.539634267029	6.06479755129904	0.756626055588902	8.01558115333294	1.09617460210397e-15	1.5035130842458e-14
CAG-83 sp900313295	250.041771848565	2.61873878054672	0.327509142632525	7.99592573049182	1.28603890376069e-15	1.75690334701012e-14
UMGS1783 sp900555065	391.38114267725	4.92111717306584	0.615703388141008	7.99267515471071	1.32041718821321e-15	1.79671053110441e-14
UBA1685 sp002320595	545.501902561724	3.47497737875504	0.435950892968756	7.97102938611044	1.5735808397242e-15	2.13273071123095e-14
Veillonella sp900549845	488.822169906955	-3.36910912967615	0.423751654730574	-7.95066896392006	1.8550703867249e-15	2.50434502207861e-14
Agathobaculum desmolans	563.069714504601	-2.65088379487201	0.333731596517238	-7.94316097887088	1.97092885744645e-15	2.6503196283074e-14
Ruminiclostridium_E sp900539195	1021.02703280457	3.33185055284831	0.420057549309093	7.93189066195456	2.1583442585975e-15	2.89100096200423e-14
Sellimonas intestinalis	21662.8663794714	-3.45618307694398	0.436422950456422	-7.91934308983847	2.38768670311372e-15	3.18575007975757e-14
HGM11575 sp900754775	1177.11874222314	4.84275545944268	0.612354170893724	7.9084224287633	2.60670989293455e-15	3.46449931119092e-14
UBA3766 sp900769175	410.638265179549	-2.16147807835494	0.273366206513577	-7.90689568371207	2.63886570439704e-15	3.49369517389091e-14
Enterobacter bugandensis	854.694812656401	-7.29493899929244	0.923096286353966	-7.90268480886853	2.72959193132832e-15	3.59502402242858e-14
CAG-170 sp000436735	985.966090934938	3.49760255570709	0.442601396798917	7.90237577423671	2.73636999082491e-15	3.59502402242858e-14
Robinsoniella sp900539655	710.818866816428	-2.10215438057961	0.266343606163562	-7.89264067893063	2.95858528518174e-15	3.87213318430847e-14
Coprococcus eutactus	7255.38263982307	2.63511371723723	0.334004889878024	7.88944652337144	3.03529660495355e-15	3.95742663816947e-14
CAG-110 sp900546075	2335.63656554058	3.42094608090909	0.43363772137409	7.88894949006965	3.04740821897186e-15	3.95816772077822e-14
Catenibacillus sp902363555	1064.60184179226	-2.05832344916885	0.261394456086329	-7.87439596075083	3.4239298265337e-15	4.43043599063549e-14
Lysinibacillus fusiformis_D	2162.49175810875	-2.93212713445567	0.372389022621079	-7.87382805706181	3.43951566110425e-15	4.43368575145177e-14
Clostridium butyricum	199.226847540361	-2.93959084453356	0.373358937349917	-7.87336407532824	3.45230124128791e-15	4.43368575145177e-14
Citrobacter_A amalonaticus	509.843014676095	-5.7166059269133	0.726776856941936	-7.86569615186579	3.67050472663976e-15	4.69632862225662e-14
CAG-83 sp003539495	946.946706535335	3.51826428035768	0.448278818585979	7.84838393983338	4.21432366713094e-15	5.37208767828698e-14
Salmonella bongori	272.731703074136	-6.47558925172896	0.82552220642951	-7.84423386953662	4.35604632921254e-15	5.53217883809993e-14
Blautia sp900543715	820.018792772648	-2.92450542953636	0.373957731394146	-7.82041707931416	5.26486036316116e-15	6.66169969936518e-14
Enterobacter cloacae_K	1725.02788028918	-8.74240284381902	1.1186141929276	-7.81538702002222	5.47944064953838e-15	6.90772131884821e-14
Kluyvera sp902363335	270.00256077045	-5.41333285084963	0.693101509838181	-7.81030307106601	5.7050633555347e-15	7.16327036993197e-14
Fusobacterium polymorphum	469.263668466953	-8.13155237943874	1.04118695388495	-7.80988692674041	5.72393141254407e-15	7.16327036993197e-14
Flavonifractor sp900549795	1254.91104729664	3.23962717847023	0.415626077785362	7.79457149496583	6.46274138960033e-15	8.0584509908871e-14
Enterococcus faecalis	1659.53252565679	-4.77909905278904	0.613960505335713	-7.78404964367511	7.02391756230939e-15	8.72645410186916e-14
Salmonella enterica	468.69471649479	-5.55492275720019	0.713997527070389	-7.78003080765931	7.2506889481028e-15	8.9756723476695e-14
UMGS874 sp900546315	687.644492604702	4.89467346883433	0.629621034817392	7.77399927601517	7.60461737389819e-15	9.3799399190996e-14
Limosilactobacillus antri	1279.11306030885	-8.07797219171794	1.04094072251284	-7.76026147984451	8.47544604595463e-15	1.04165965919636e-13
Granulicatella adiacens	153.277272680869	-2.37054489560421	0.305656344522687	-7.75558871289275	8.79345812873214e-15	1.07688456869366e-13
Enterocloster sp900770345	953.811818837321	-1.92394376126408	0.248289433916046	-7.74879434424351	9.27691209045415e-15	1.13204738641165e-13
Pauljensenia sp000411415	1642.17468725816	-2.91893029893302	0.37693536800361	-7.74384827402311	9.64520981347234e-15	1.17281646987222e-13
Ruminococcus_B gnavus	463578.854230871	-3.80698676230896	0.491686939977683	-7.74270466179508	9.7323932966496e-15	1.17923592276366e-13
Clostridium_Q saccharolyticum_A	11955.3546541027	-2.65090087039639	0.342716264262864	-7.73497247379874	1.03425479311203e-14	1.2487534104159e-13
Schaedlerella sp900765975	2721.46726450588	-2.39927561931376	0.310908433953231	-7.71698467232534	1.19113969683996e-14	1.42829059329063e-13
Streptococcus sp902363395	1774.17433328491	-3.04981707335273	0.395209176381655	-7.71696928010473	1.1912834928e-14	1.42829059329063e-13
Streptococcus sp900550895	908.28378899212	-2.85385935565452	0.370192326622699	-7.70912617689988	1.26682118789621e-14	1.51356440881397e-13
Blautia coccoides	9145.44888716053	-2.76026289634486	0.359107998865647	-7.68644225431903	1.51282920226402e-14	1.8012122689456e-13
Terrisporobacter othiniensis	307.755029825494	-3.14234201629441	0.409059821423552	-7.68186424508494	1.56789943305328e-14	1.86032081520405e-13
UMGS1663 sp900753245	136.073506548632	6.39185844015065	0.833477015313944	7.66890786753495	1.73466975695275e-14	2.05109744710034e-13
Fusobacterium_A sp900555845	233.521097338283	-3.06550842000113	0.399928703929294	-7.66513728542751	1.78640017573974e-14	2.10500556790775e-13
UMGS1241 sp900540495	188.547575221004	4.08428874150789	0.533406772538346	7.65698703462614	1.90345841843974e-14	2.23525990302392e-13
CAG-83 sp900551995	934.801468052761	3.3248373586391	0.434794557892346	7.64691576351865	2.05857081404927e-14	2.40916017794367e-13
Gemella sp900555985	104.911615883881	-3.44879190479872	0.451417388510035	-7.63991816128734	2.17359854334098e-14	2.53512564799871e-13
Anaerosacchariphilus sp900553635	1047.6950653364	2.85687322169682	0.373966743647588	7.63937775276892	2.18274037059442e-14	2.53715821381975e-13
Streptococcus parasanguinis	4118.39813747532	-2.73395376577086	0.360026384159102	-7.59375947447974	3.10754989511714e-14	3.5999285778232e-13
Dysosmobacter sp004553545	844.560659829288	3.27558175950263	0.431490510556989	7.59131818513078	3.16667274003902e-14	3.65606761804505e-13
Methanobrevibacter_A smithii	14733.6240433531	6.25335352989044	0.824495718561173	7.58445846244437	3.33878609184856e-14	3.84184480166065e-13
Clostridium_AQ sp000165065	2521.73569215275	-2.42722793367272	0.320576499453623	-7.5714468709016	3.69090018798634e-14	4.23280827578768e-13
CAG-417 sp000432835	1579.43345287419	5.2552304165314	0.694654757918424	7.56524065606205	3.87147186330704e-14	4.42509233975995e-13
UBA1191 sp900542385	327.08932242246	-3.17851683577778	0.420268851204676	-7.56305595017748	3.93708149870393e-14	4.4851337073275e-13
Dysosmobacter sp900544105	2975.93891629984	2.98736454037115	0.395161902799546	7.55984956851104	4.03535782744252e-14	4.58186820870874e-13
Catenibacterium sp900764565	181.387438467509	-2.95188960232379	0.391632611072883	-7.53739479007389	4.79453167663663e-14	5.42589079841155e-13
UBA737 sp002431945	254.973859683084	3.63277870460161	0.482601661823301	7.52748900796721	5.1725361308719e-14	5.8344165765657e-13
Enterocloster sp001517625	11315.1139909306	-2.65538525247903	0.353270306127933	-7.51658208011804	5.62267864848197e-14	6.32136560185071e-13
UBA9502 sp900540335	700.944353826061	-1.79725800019792	0.239183318882452	-7.51414441690722	5.7284321773388e-14	6.41921370460612e-13
Citrobacter_A farmeri	930.301563126135	-5.9504050409715	0.792982306504454	-7.50383078180078	6.19793055432599e-14	6.91819709922692e-13
CAG-83 sp900547745	717.171054561469	2.90102247741766	0.386641547101155	7.50313177455469	6.23108547886255e-14	6.91819709922692e-13
CAG-170 sp900545925	6406.87333826747	4.35750335800527	0.580763083268263	7.50306533515058	6.23424585494639e-14	6.91819709922692e-13
Megasphaera sp002319965	265.591486686999	-3.45082361016456	0.459985341363196	-7.50202952106653	6.2837215300913e-14	6.95060681505906e-13
Veillonella sp900552445	587.254587864236	-4.88199396414417	0.6509173041693	-7.50017541840368	6.37324846906184e-14	7.02696752424857e-13
Fusobacterium nucleatum	552.257077380985	-9.3490927599919	1.24901120877587	-7.48519524428828	7.14408500021579e-14	7.85162418773717e-13
Citrobacter braakii	316.53220911789	-6.00517338153181	0.802794072049153	-7.48034096241325	7.41300283164613e-14	8.12114591364683e-13
HGM11588 sp900754755	836.37632520951	3.60572835278369	0.482309540503119	7.47596315225777	7.66404309700193e-14	8.36942795529288e-13
UBA737 sp900543215	70.0482942134848	3.12819892913822	0.418476195943795	7.47521354729187	7.70785833793108e-14	8.39055436214783e-13
Clostridium sp900547475	391.613719862354	-2.35049367584726	0.314725709409435	-7.46838788689311	8.11832409202633e-14	8.80940927580959e-13
UBA945 sp900549675	746.996861434046	-2.84304551698254	0.381866527290189	-7.44512889662636	9.68498104040584e-14	1.04762775985967e-12
Fusobacterium_B sp900545035	150.205258330983	-5.03967436697414	0.677026342202557	-7.44383793188706	9.78014743433161e-14	1.05139492093454e-12
CAG-83 sp900551355	315.77673480032	3.00756266318423	0.404034592781278	7.44382465491603	9.78113093549484e-14	1.05139492093454e-12
ER4 sp000765235	47114.6521663765	3.02050472770005	0.406152635088927	7.43687093655988	1.03098188676144e-13	1.1047615280328e-12
Robinsoniella sp900540475	153.717384112482	-1.693257634257	0.227722867663629	-7.43560649674465	1.04089268147476e-13	1.1119068550707e-12
CAG-110 sp900544945	1432.98635947373	1.69174235948806	0.227989916792966	7.42025078689908	1.16898772000569e-13	1.24486300990668e-12
CAG-353 sp900066885	1233.54659262361	2.62046572199377	0.353875733944682	7.40504496531372	1.31106037948665e-13	1.3918346876965e-12
Eisenbergiella sp003478085	1439.48454949714	-2.11365273033531	0.285616856084305	-7.40030808864944	1.35868897177574e-13	1.43794582846265e-12
Streptococcus mitis_D	174.779796823899	-3.40835810588744	0.460612978124266	-7.39961370556067	1.36581229119474e-13	1.44103702969439e-12
UBA1777 sp900549865	82.7917153317228	2.91150899972605	0.394677349196955	7.37693461671936	1.61975501227689e-13	1.70372390708511e-12
Collinsella intestinalis	579.664104958197	-4.85543937111422	0.658757805399577	-7.3705986195778	1.6986355292834e-13	1.78122973391828e-12
Butyricicoccus sp900547195	1433.09374044006	-2.61508420433495	0.354994983156985	-7.36653848197769	1.75115411306957e-13	1.83070349198645e-12
HGM12587 sp900766915	1220.69274905442	-1.38490590571761	0.188070969290188	-7.36374099067217	1.78826511983671e-13	1.86381796228574e-12
Streptococcus oralis_E	305.308541337398	-3.08457838948016	0.419008615441608	-7.36161089725856	1.817039695927e-13	1.88806942949505e-12
UMGS1388 sp900551345	170.256871889159	-2.63265064452481	0.358045864604731	-7.35283075376713	1.94052586005664e-13	2.01029098916441e-12
Anaerococcus lactolyticus	740.608059651611	-6.3272193015327	0.86072272302417	-7.35105409939901	1.96649801859733e-13	2.03106075475007e-12
Blautia_A sp900541345	1882.78597820169	-2.36940437761266	0.322595977431468	-7.34480447176691	2.06060108047318e-13	2.12186219367644e-12
UMGS1004 sp900548845	220.508529916512	-4.29217247565334	0.58487469065088	-7.33861892857218	2.1580909696302e-13	2.21559698648562e-12
Lentilactobacillus hilgardii	181.411969197165	-5.18614850167952	0.709311018165649	-7.31152959542548	2.64118334822005e-13	2.70346797046165e-12
Granulicatella sp001058355	415.591443348652	-2.75940146401416	0.377738441090053	-7.30505864335983	2.77145841036124e-13	2.82837228843116e-12
SFDP01 sp004558185	566.347997946815	-2.0067526326825	0.275205589148358	-7.29183095042705	3.05770688700029e-13	3.11123944080831e-12
Faecalibacterium prausnitzii_E	18971.714679447	2.62369240893683	0.36019048065458	7.28418031528416	3.23631919330451e-13	3.28323624669857e-12
CAG-83 sp900552725	1059.73113070517	2.56429371648946	0.352407748495997	7.27649640915482	3.42601228898457e-13	3.46542658965431e-12
Lentilactobacillus parafarraginis	215.491934058827	-6.4339788556471	0.884510459645646	-7.2740562708831	3.48850560044194e-13	3.51826050115159e-12
Prevotella hominis	6815.97850879082	4.52901683398002	0.623771492549275	7.2606986501908	3.85096030705856e-13	3.87241727064628e-12
F23-B02 sp900545805	261.668564926167	2.89004258858936	0.398193575050036	7.25788352618749	3.93193888800393e-13	3.94228609560394e-12
Faecalimonas sp900550235	3623.06646992557	-2.30574698165508	0.317751108182956	-7.2564561453157	3.97363481443871e-13	3.97247632032371e-12
Methanobrevibacter_A smithii_A	3792.86245030426	7.05557290449012	0.972571556228807	7.25455403183746	4.0298738568863e-13	4.01698763234393e-12
Prevotella timonensis	1055.00591034036	-3.90683926017225	0.539842883044602	-7.23699317501138	4.58741223435043e-13	4.55948885553264e-12
UBA1777 sp900549485	732.769006918175	2.11275275258924	0.292050038257627	7.23421494889691	4.6822967888645e-13	4.64034557486022e-12
Faecalimonas sp900551895	507.118403193257	-2.12613731303868	0.293959509423228	-7.23275568533345	4.73290411714345e-13	4.67698219529824e-12
Ruminiclostridium_E sp003512525	613.238422283757	3.60794047995918	0.498915307548125	7.23156901657334	4.77445346191619e-13	4.70448302325018e-12
Anaeroglobus massiliensis	420.937512465636	-3.86872730377914	0.53525207158416	-7.22786049632475	4.90662352471577e-13	4.8208630562322e-12
Rothia mucilaginosa_A	465.962988782011	-4.77828874953932	0.661355954348622	-7.22498787244687	5.01146558989273e-13	4.90980443078348e-12
CHH4-2 sp002899675	420.618528853331	-2.44532501809484	0.338726631704091	-7.21916964660477	5.23059699786835e-13	5.10989091330215e-12
Eubacterium_R sp000434995	11874.1772589166	4.80890330403956	0.666531687626359	7.21481572941408	5.40070599988481e-13	5.26108547545597e-12
Veillonella_A magna	97.816982372605	-5.18825315111894	0.719658822892529	-7.20932334333895	5.62305945605953e-13	5.46217305235924e-12
NSJ-32 sp014384895	12424.0883770392	1.51986988695398	0.210894343088572	7.20678357084078	5.72889492843179e-13	5.54926008745554e-12
Lactonifactor sp009677585	3045.53514973602	-2.73912954231088	0.380398495307452	-7.20068448245836	5.991103716919e-13	5.7868999000888e-12
Robinsoniella peoriensis	229.035080374943	-1.44975064092338	0.201485096611605	-7.19532444485464	6.23124142490001e-13	6.00194574325341e-12
Longicatena caecimuris	5595.3211227891	-3.05358784431885	0.424728679428484	-7.18950236284436	6.5027894877705e-13	6.24595662564847e-12
Veillonella sp900765235	1882.00418986723	-6.06741210426836	0.844741722189678	-7.1825647353381	6.8415648304379e-13	6.55299603451719e-12
Streptococcus parasanguinis_B	4802.23938836911	-2.68034644361696	0.37342095012148	-7.1778148567856	7.08343925301774e-13	6.76576969320274e-12
Brachyspira pilosicoli	162.474402380503	-3.3215383490235	0.463761981322455	-7.16216180453573	7.94146063766361e-13	7.56424125737459e-12
Negativibacillus massiliensis	1037.07191212992	-2.78429786245885	0.389523307151331	-7.14796216642602	8.80755770291081e-13	8.36595993442692e-12
Dialister sp900545785	228.827883583004	-3.11266029230993	0.436112823385646	-7.13728220176058	9.51942836872313e-13	9.01716018683746e-12
SFFH01 sp900542395	7754.43894882606	3.9142812740506	0.548938358887325	7.13063900650828	9.99040228351894e-13	9.43721471905963e-12
UMGS911 sp003343545	398.042285274677	3.11095768130528	0.436340278854686	7.12965965340396	1.00617409930942e-12	9.47849172124176e-12
CAG-177 sp900770255	38.4824294382238	4.74270461322427	0.665629907935734	7.12513749259322	1.03976841652697e-12	9.76812575416708e-12
CAG-83 sp900550615	348.533494282759	2.50750112686169	0.353383626139534	7.09569131500053	1.28706468818562e-12	1.2058319168821e-11
CAG-110 sp900554705	119.891058148184	3.29624347749514	0.465723017027977	7.07769072383452	1.4657638964076e-12	1.36951073590781e-11
Limosilactobacillus timonensis	292.726550339218	-6.52850572169874	0.922922722207502	-7.07372953835557	1.50824113015864e-12	1.40536924872663e-11
Streptococcus sp902373455	1790.59567907842	-2.60028286826667	0.368125424607776	-7.06357859155525	1.62268355086887e-12	1.50790837288058e-11
Streptococcus sp900755085	1231.81119857242	-2.65302164600147	0.376039580261608	-7.05516595927424	1.72394843739925e-12	1.59768086266001e-11
Beduini massiliensis	71.939095178369	-3.36285068241704	0.476833668533936	-7.05246064682553	1.75781137017168e-12	1.6246725574983e-11
UMGS1472 sp900552095	886.65913279298	-2.74154708540987	0.388774233435453	-7.0517715672251	1.76654046299573e-12	1.62835141064849e-11
Phytobacter sp002377245	223.552995146966	-6.29444079650566	0.893165856814736	-7.04733700743251	1.82374253904451e-12	1.67657189447283e-11
Blautia_A sp900551075	1338.34081765336	-1.71885460085425	0.244260262466639	-7.03698007812059	1.96450928748058e-12	1.80115036009917e-11
CAG-103 sp900757655	7221.26703519327	3.46732125933775	0.493031362532387	7.03265861532284	2.02634739669266e-12	1.85289205953577e-11
UBA7160 sp902363665	11124.8566497501	1.58453203761839	0.225353506790797	7.03131741850091	2.04592464371268e-12	1.86581797959861e-11
Phytobacter ursingii	291.199508692776	-4.91486130786103	0.699825186313067	-7.02298431663242	2.17178598616072e-12	1.97534592746555e-11
Longibaculum sp900538465	223.877394456563	-2.45910042872363	0.350218924233698	-7.02160922372857	2.19327257360583e-12	1.98961154891386e-11
Lactobacillus apis	172.259028991645	-3.14623409820512	0.448480273017394	-7.01532327617696	2.29417879234185e-12	2.07565674906074e-11
CAG-110 sp900551495	58.9519490130109	2.87269527554845	0.413346955864757	6.94984016403007	3.65700308568438e-12	3.29996410021362e-11
Bariatricus massiliensis	439.173375103002	-1.78581712369807	0.257013892463408	-6.94832916065936	3.69637762329399e-12	3.32673986096459e-11
UMGS1441 sp900543365	275.100220797385	-3.29138588056888	0.473928450326374	-6.94490039224749	3.78727449793784e-12	3.39962415011226e-11
Kosakonia cowanii	251.248937430645	-3.51201315761568	0.506146956756186	-6.93872226383341	3.95662117092195e-12	3.54236396738678e-11
Angelakisella sp004557855	510.483644735551	2.4990395590175	0.360235823108402	6.93723222042105	3.99856264922826e-12	3.57059149067804e-11
UBA737 sp900547305	77.5088684039532	4.77821425448531	0.690283221022933	6.92210691055834	4.44975208053931e-12	3.96316880108293e-11
Actinomyces graevenitzii	802.744924509184	-2.78883108226222	0.403414543633038	-6.91306529791116	4.74291489808325e-12	4.21333035894494e-11
Bruticola sp004554425	378.374268723977	-3.38702831374812	0.490357213301542	-6.90726723676294	4.94078680819847e-12	4.3772068737096e-11
Weissella viridescens	364.529754997084	-3.68868673744736	0.534056741477955	-6.90691915476855	4.95291999708173e-12	4.3772068737096e-11
UMGS1994 sp900553945	105.650529887546	5.83530319036298	0.847759180859947	6.88320848904731	5.85192819528787e-12	5.13662826660385e-11
Streptococcus gordonii	1028.23304258104	-2.58474256632045	0.375523577613936	-6.88303669970288	5.85899250425948e-12	5.13662826660385e-11
Streptococcus peroris	163.734051601393	-3.2956894128603	0.478834438000325	-6.88273263431829	5.87151675410282e-12	5.13662826660385e-11
Fusobacterium_A varium_A	726.728776314636	-3.20732154324831	0.465996400792335	-6.88271741540254	5.87214430011289e-12	5.13662826660385e-11
UMGS882 sp900757905	203.787167143545	2.91401064452429	0.423403599414683	6.88234735971222	5.88742364982435e-12	5.13688948988491e-11
Enterococcus_D gallinarum	318.405135669131	-6.21389445708116	0.903527398170293	-6.87737247333588	6.09665568202838e-12	5.305947292811e-11
HGM13006 sp900757695	962.031194486458	3.14517105184135	0.458363286295931	6.86174295776984	6.80253861660647e-12	5.89910120024848e-11
Lawsonibacter sp900549405	902.03150664138	2.72120713296339	0.396588876858823	6.86153165594728	6.81261030999824e-12	5.89910120024848e-11
Lactobacillus paragasseri	1517.42891043254	-6.4321719144171	0.938312464878093	-6.85504259527532	7.12912737844637e-12	6.15762664501073e-11
Neobittarella massiliensis	25925.6165297683	-2.84785737709884	0.415523793837778	-6.85365656391425	7.19857854678736e-12	6.20199141631504e-11
Anaerotignum sp001304995	1601.00996644557	-3.02474509048921	0.443079320368433	-6.82664469191214	8.69236215561661e-12	7.47020296531563e-11
Haemophilus_D parainfluenzae_N	611.36681537565	-4.93747740888173	0.72362170188551	-6.8232854211204	8.89816139090562e-12	7.62794885235385e-11
SFMI01 sp004556155	75.9445119426024	3.22511319575221	0.473006145851147	6.81833253973649	9.21032524543909e-12	7.87586166249642e-11
Lancefieldella rimae	104.328831832291	-2.54856416233047	0.374171481780304	-6.81121968516796	9.67747153886695e-12	8.25473878277979e-11
Veillonella sp900549805	196.900435771378	-6.51039856348186	0.956056381129318	-6.80963873259401	9.78441379699491e-12	8.32524935729418e-11
CAG-110 sp900546415	67.5245876467465	3.01362458672434	0.442949482404585	6.80354014720741	1.02079025464878e-11	8.66408362175907e-11
Streptococcus mitis	328.076438045932	-2.24931727665499	0.330937187257551	-6.79681028081157	1.06960799934922e-11	9.05601439449009e-11
CAG-110 sp900544405	382.385855505743	3.27402006077459	0.483047036071517	6.777849394132	1.21977901882472e-11	1.03020252599753e-10
UMGS743 sp900545085	260.802996557794	3.85929427618536	0.569528338703013	6.77629893707156	1.23293441214056e-11	1.03875481553563e-10
Megasphaera cerevisiae	1445.55652927977	-2.58955874112615	0.382420481055154	-6.77149595644349	1.27457524285408e-11	1.07120551660456e-10
CAG-83 sp900756715	186.790470223439	2.5642197248683	0.378893989711677	6.76764423426081	1.30896136685021e-11	1.09741528775779e-10
Cupriavidus metallidurans	111.909105005263	-4.05412420026431	0.599618625366848	-6.76117123243793	1.36880630044781e-11	1.14478946444769e-10
CAG-83 sp900545495	1158.98110908092	2.91104308105564	0.431379790015056	6.74821386730714	1.49676217464687e-11	1.2487585150521e-10
NK3B98 sp900752305	853.283074112552	3.0385044305363	0.450570429710603	6.74368362896763	1.54420593539209e-11	1.28521411467463e-10
Prevotella sp900551985	4118.01685323175	4.78464663154287	0.710012276570871	6.73882239705932	1.59675431303522e-11	1.32573136547161e-10
QAMX01 sp004555605	65.1410440433328	3.25551382199864	0.483222570242102	6.73708974389911	1.61590384112774e-11	1.33838992058624e-10
CAG-238 sp900542245	858.208478828213	2.71599943922119	0.403618558701044	6.72912427010797	1.70687234330594e-11	1.41032897956532e-10
