	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Enterocloster sp900555905	116.288468393296	-1.40920080510109	0.313594160010146	-4.49370869998183	6.99933586986867e-06	0.000106403365483292
Prevotella sp002251295	3116.72962590935	-1.9498806283929	0.434717224999008	-4.48539997097503	7.27772834255887e-06	0.000110106110139575
Acidaminococcus sp000437815	94.7091044375907	-5.59875248223009	1.25277170383488	-4.4690923853817	7.85521996598621e-06	0.000118277169202135
TM7x sp900555885	61.5981851761549	-1.9989190547212	0.447426997699622	-4.4675870365408	7.9106829458732e-06	0.000118547770022991
Bacteroides sp900766005	537.470484007411	-1.36800179745537	0.306976758595891	-4.45636928252353	8.3359390153538e-06	0.000124331316823343
Cloacibacillus porcorum	56.1649381956351	3.7292934900631	0.840310097256351	4.43799676124256	9.07999851771247e-06	0.000134793217431957
Bifidobacterium dentium	793.990514837413	-2.0134847498473	0.454344842003866	-4.43162233550825	9.35267252007941e-06	0.000138192292095753
Prevotella sp900556395	21409.7118616338	-1.8390787363818	0.415272285423912	-4.42860937494169	9.48426188177553e-06	0.000139484818931043
Streptococcus sp902373455	681.336724734934	-1.83928374644235	0.416203426189317	-4.41919415052033	9.90696174874665e-06	0.000145026912266375
UBA1822 sp002314995	615.310664065411	-1.35273145157606	0.306304861813381	-4.41629115374675	1.00408819635346e-05	0.00014630999432579
Bifidobacterium animalis	1931.94763167909	-2.58981665741384	0.58656443648056	-4.41522959174439	1.00902840001198e-05	0.00014635540370816
UBA644 sp002299265	194.374386276983	1.82181410065681	0.413112045744164	4.409975742477	1.03382199142533e-05	0.000148912334034609
Prevotella sp900543585	470.138992815755	-1.5738568878374	0.356923779095026	-4.40950415752036	1.03607569537046e-05	0.000148912334034609
Veillonella sp900556785	400.273261885879	-2.53251657889161	0.576182048023516	-4.39534099956591	1.10598994894237e-05	0.000158241638848678
CAG-762 sp000432575	185.710743217135	3.89126185726517	0.886660455010744	4.38867193780287	1.14044951989916e-05	0.000162436999185637
Gemella sp900555985	30.4441352059905	-1.77691849975233	0.405553467870852	-4.38146543064004	1.17883749511717e-05	0.000166950117757463
TF01-11 sp003149875	2239.49650102589	-1.22087169145264	0.278689876796351	-4.38075363729405	1.18269533136216e-05	0.000166950117757463
UBA9502 sp900555625	318.049175719589	-1.1712990393281	0.267653804914351	-4.37617182278771	1.20781816570756e-05	0.000168992775878836
Blautia sp000432195	1205.20417286406	-0.968450357425106	0.221301141420501	-4.37616521635974	1.20785475485822e-05	0.000168992775878836
Barnesiella sp900538555	192.369167918236	-1.28443495069854	0.29372001798919	-4.37299084853596	1.22555863350523e-05	0.000170714378816896
Enterocloster sp900540675	434.55522919628	-1.25269186384755	0.286547663840989	-4.37167013353387	1.23299715217763e-05	0.000170997236630951
Holdemanella sp002299315	24093.2563742761	-2.10561781916566	0.481859748046736	-4.36977321243574	1.24375639252217e-05	0.000171736144679262
SFVR01 sp900769035	57.7447255222304	-2.22045225462284	0.509381697131649	-4.35911275793046	1.30590816533111e-05	0.000179533983425086
Streptococcus infantis_I	235.221125428856	-1.52097090216148	0.349681962343463	-4.34958352432133	1.36396326154559e-05	0.000186703542554422
Prevotella timonensis	391.593879119098	-1.8619662306436	0.428771040947336	-4.34256526870316	1.40828628214743e-05	0.000191939707937508
Ruminococcus_C sp000980705	2064.40075601657	2.26469384153912	0.522076224912105	4.33786051437296	1.43876413087379e-05	0.000195252024970941
Alistipes sp900541585	3485.36130066312	1.38253458139252	0.319258423296771	4.33045608355763	1.48800821491321e-05	0.000201071879297247
Dysosmobacter sp000436875	2645.77345955171	-1.50610599842253	0.348312355518382	-4.32400968429916	1.53218565738131e-05	0.000206160470154882
Bifidobacterium gallinarum	225.706907081745	-2.01991932654861	0.46737622086226	-4.32182733392398	1.5474226752602e-05	0.000207328410981897
CAG-492 sp900553225	273.314529203588	-2.52781509223471	0.585844227719073	-4.31482461144409	1.5972966624075e-05	0.000213107681288292
Lactococcus lactis	548.668294501456	-2.30155416813886	0.533553815430671	-4.31363079332702	1.60595057461317e-05	0.000213362004912892
Bacteroides finegoldii	17100.7564690192	-1.27062473364225	0.295153757887262	-4.30495868572875	1.67016901766154e-05	0.000220965457483088
Bulleidia sp900554555	102.89993974535	-1.49441529374134	0.347837710135645	-4.2963004015826	1.73672198229648e-05	0.000228813121167561
Enterocloster bolteae	9537.91716255962	-1.63700254313273	0.381136093855825	-4.29506039843073	1.74645782405595e-05	0.000229141063886511
Anaerotignum faecicola	17268.210363331	-1.24940116696199	0.292800250596036	-4.26707683623447	1.98050961383359e-05	0.000258775677642224
Lawsonibacter sp900545895	1316.65501032914	-1.54475472401693	0.362105012548177	-4.2660407077668	1.9897249045988e-05	0.000258909882647795
Cellulosilyticum sp900556665	43.5270773532578	-1.52483468886971	0.357701012262209	-4.26287496148304	2.01813458077329e-05	0.000261530391164146
UBA1691 sp900544375	704.034647809705	1.78362700925226	0.41866083742533	4.26031491319123	2.04139072153581e-05	0.00026346438618352
Blautia_A sp900551465	1515.05668502843	-0.851857930842866	0.200113871862427	-4.25686596793498	2.07312555092201e-05	0.000266472479350219
Brachyspira pilosicoli	40.7021958000599	-1.94123554869146	0.456495390687384	-4.25247568385823	2.11420179140068e-05	0.000270652067384978
Anaerococcus vaginalis_B	17.3577398117331	-2.8699299665048	0.675123217660739	-4.25097210617187	2.12844677866192e-05	0.000271376964279395
Prevotella sp900545525	275.443399372602	-1.25117607293427	0.295012813125456	-4.24109061460392	2.22436305645235e-05	0.000282467308614552
Prevotella stercorea	7376.924711704	-1.63462405886675	0.387284059227167	-4.22073674328004	2.43505175331018e-05	0.000306851583961423
RUG472 sp900545265	169.318145939004	1.76329756432778	0.417776871669946	4.22066821765285	2.43579214340029e-05	0.000306851583961423
Olsenella_E sp900540955	28.6269939939335	-2.4291818602486	0.57658900271879	-4.21302149155513	2.51977077068889e-05	0.000316171237179297
Prevotella sp003447235	16855.0447851528	-2.32298001920232	0.551783150868958	-4.20995098444752	2.55426097153262e-05	0.000319232141975737
Enterocloster sp005845215	571.470615139995	-1.61469174558662	0.385555989132222	-4.18795659022401	2.81477337275089e-05	0.000350406039552689
Streptococcus sp001556435	4578.5580242455	-1.341163646785	0.320476792157657	-4.18490099627937	2.85290414062267e-05	0.000353760113437211
UMGS1397 sp900761355	247.104339595376	-1.39781007598612	0.334582858452787	-4.17776954399284	2.94381701482681e-05	0.000363607398471967
Porphyromonas_A sp900541275	172.552060654285	-1.04114115872453	0.249368544240349	-4.17511022449185	2.97841806963654e-05	0.000366059183791728
Prevotella sp900552515	2984.00498490823	-2.13769768254725	0.512146087464847	-4.1739998310423	2.99297976575869e-05	0.000366059183791728
Prevotella sp002480935	295.068526393594	-1.96585887129215	0.471023700423619	-4.17358801589843	2.99839748899613e-05	0.000366059183791728
Mediterraneibacter sp900555215	182.052519637306	-1.0130603724308	0.243528607515822	-4.15992347989336	3.18354234706551e-05	0.000387167726977736
Streptococcus sp900755085	462.607846340322	-1.7792713371708	0.428532169514168	-4.15201346304521	3.2956286881911e-05	0.000399263521534876
Ruminococcus_B gnavus	10032.4539768945	-1.49999988606228	0.362036721365448	-4.14322580429112	3.42454458847629e-05	0.000413298091174123
Fenollaria massiliensis	65.3719821518291	-2.92842092251261	0.708274234206108	-4.13458626769761	3.55594662934562e-05	0.000427524838098511
Raoultella ornithinolytica	42.2137493714993	-2.77944902035059	0.672518728248145	-4.13289459996277	3.58223024881226e-05	0.000429053486619105
Succinivibrio sp900548485	218.010594594283	-1.11078462459536	0.268883758618788	-4.13109601822467	3.61037728584537e-05	0.000430792942560116
F23-B02 sp001916715	2872.67436301519	2.23442464143085	0.541278976496432	4.12804623577613	3.65858561195616e-05	0.000434904049060353
UMGS902 sp003343845	93.1522602113007	1.79238568292066	0.434786183237254	4.12245317819263	3.74858820927884e-05	0.000443933929503359
Fusobacterium_C gonidiaformans	35.817041694011	-3.42344316278337	0.831290126874599	-4.11822906601151	3.81795093387131e-05	0.000450461225854518
UBA1174 sp900556855	21.7486574839682	-3.44106410392429	0.836748709255519	-4.11242236272574	3.91529157804267e-05	0.000460228697761
Streptococcus thermophilus	8295.94668441964	-1.51919780206188	0.369662548403594	-4.10968816998802	3.96193759751632e-05	0.000463986914198022
Agathobacter sp900543445	727.010805337625	-0.798760298252475	0.194682770152426	-4.10288130596811	4.08036605889649e-05	0.000476092895875672
Sodaliphilus sp004557565	205.426236586915	-1.6924469757598	0.41350337821819	-4.09294594654257	4.25927036781477e-05	0.000495140180258468
Allisonella pneumosintes	58.4225952200781	-3.34078414092299	0.817140944331278	-4.08838177073232	4.34392842775618e-05	0.000503131929984068
Streptococcus sp000411475	134.12864200026	-1.42403036521034	0.348470932607593	-4.08651118919556	4.37908376342362e-05	0.000505352659122098
Streptococcus rubneri	229.426377755013	-1.33448116913871	0.326875681240007	-4.08253426524831	4.45472413346053e-05	0.000512212280363717
UMGS363 sp900768245	114.55023051815	1.78988585458358	0.438837334698418	4.07870003999008	4.52882245807193e-05	0.000516255925271261
Prevotella sp900315955	1625.80960122565	-1.64897083036554	0.404317760893428	-4.07840315182242	4.53460846763034e-05	0.000516255925271261
Phocaeicola plebeius	104837.01478802	1.77007881797202	0.434183951045169	4.07679467127028	4.56607798365836e-05	0.000516255925271261
Olsenella sp900538935	12.2167624503044	-2.37282693853739	0.582034446367839	-4.07678094199564	4.56634748276908e-05	0.000516255925271261
Streptococcus sp900550895	505.036556582481	-1.05367822648225	0.25847510445937	-4.07651726724762	4.57152621998586e-05	0.000516255925271261
Ruminococcus_C sp000433635	4432.4911632842	2.13011408042959	0.523321258381909	4.07037559875903	4.6937400412461e-05	0.000526908829235914
Granulicatella sp900551535	182.501009577854	-1.51889572102988	0.373233064459029	-4.06956367392422	4.71012658685471e-05	0.000526908829235914
CAG-557 sp000435275	214.765929855702	-1.96574473690118	0.483069340417006	-4.06928068588305	4.71585068544477e-05	0.000526908829235914
Eisenbergiella massiliensis	2849.35047723336	-1.35064823461058	0.332039406356647	-4.06773475904794	4.74723730712325e-05	0.000528548041025483
Haemophilus_D sp900756155	508.71730075477	-2.53080431461857	0.622314977658696	-4.06675784044293	4.76717349481787e-05	0.000528905354056635
Prevotella nigrescens	238.932812362441	-1.26589423748287	0.311656418102503	-4.06182630600124	4.8690299983687e-05	0.000538317232686777
CAG-81 sp900556965	290.980774484902	-0.689143329964253	0.170505624883046	-4.04176302357739	5.30508311780996e-05	0.000584483373467425
Anaerosacchariphilus sp002160765	786.484000670451	-1.30787047083172	0.324017485335553	-4.03641942186326	5.42731541182217e-05	0.000595874004589642
Collinsella aerofaciens_H	176.04832488517	-1.51807537062327	0.377000041193714	-4.02672468102792	5.65591930926791e-05	0.000618824112661078
Flavonifractor plautii	19957.6903295339	-1.11410428032504	0.276883888020381	-4.02372376482606	5.72851041741054e-05	0.000624605170339729
Angelakisella sp900547385	7822.95728751084	2.14489792309461	0.533228933663452	4.02247100201125	5.75907464191794e-05	0.000625779863152733
Murimonas intestini	132.433515730974	-1.09522687089662	0.273311042717098	-4.00725437219263	6.14286930207788e-05	0.00066519701140994
Prevotella denticola	158.123454248508	-1.45362345705733	0.363311244509133	-4.0010417487114	6.30642289318009e-05	0.000680577105400527
Negativibacillus sp000435195	5834.65837616722	1.92336406038399	0.481028167365047	3.99844373130934	6.37603343046451e-05	0.00068574890160302
Acutalibacter sp900543555	901.431846864038	-1.53368557613551	0.383840872071	-3.9956286256348	6.45228132116678e-05	0.000691597069068792
Faecalibacterium prausnitzii_I	20214.2765506469	-1.08933982720386	0.273031339389755	-3.98979776328466	6.6129655066691e-05	0.00070642557202999
Massilistercora sp902406105	477.393895617996	-1.45951021245831	0.366727019803681	-3.97982732016754	6.89653444766304e-05	0.000734237101801702
CAG-170 sp003516765	3959.94529303507	1.74171748221698	0.437954525171159	3.97693683273689	6.98086991043556e-05	0.000740721834120712
UBA7597 sp003448195	80.7430415479656	-2.63638080153961	0.663121688191753	-3.97571192208881	7.01690254927225e-05	0.000742055045511667
CAG-776 sp900758895	376.610122823291	-1.1919247814496	0.300001086002835	-3.97306822228748	7.09527163806967e-05	0.000747841630652544
Acidaminococcus fermentans_A	30.5762337189793	-1.39869444952488	0.352406570087704	-3.96897949200206	7.21810929744898e-05	0.000758261182675538
Prevotella colorans	219.605313475489	-2.07114602812731	0.522612326749906	-3.96306386611209	7.39939765798046e-05	0.000774025942428387
Anaerococcus rubeinfantis	18.1740277631857	-2.42852472886037	0.612878077402954	-3.9624924081983	7.41713663996841e-05	0.000774025942428387
Clostridium_P perfringens	121.044602049169	-1.44524568431246	0.365078713893905	-3.95872350074197	7.53514084741913e-05	0.00078202259080126
Parabacteroides goldsteinii	7716.70421612992	1.46193457737864	0.369318347448876	3.95846723423621	7.54322865889893e-05	0.00078202259080126
Agathobaculum butyriciproducens	17542.733494848	-0.821434725085551	0.207669264305864	-3.95549494447916	7.6376363416448e-05	0.000789222421969962
QALW01 sp003150515	248.2528256413	1.90124009882972	0.481425468252945	3.949188865577	7.84164636862362e-05	0.000807664033146186
Unknown species	531223.439515661	-0.551022285333548	0.139684427878802	-3.9447653092129	7.98781718518308e-05	0.000819434493469679
Lysinibacillus fusiformis_D	1605.2563823729	-1.07058791543854	0.271435689747887	-3.94416783007759	8.007756435235e-05	0.000819434493469679
UBA866 sp900543295	801.810321111567	1.15764093709742	0.293714726707634	3.9413785957343	8.10146369381432e-05	0.000826349296769061
Alloprevotella tannerae	87.2320883746294	-1.60069294451432	0.406875572458084	-3.93410922863702	8.35058045905895e-05	0.000844842743190631
Enterocloster sp900555045	214.171987309339	-1.05775988698883	0.268885322442347	-3.93386993897976	8.35890257563207e-05	0.000844842743190631
Limosilactobacillus fermentum	44.241299530686	-3.89960582164616	0.991319117791133	-3.93375427918237	8.36292785005274e-05	0.000844842743190631
Lactococcus garvieae	11.5945637573525	-3.1488938542138	0.801373289597781	-3.92937211046087	8.51679581226138e-05	0.00085764676300543
Bacteroides ovatus	128728.589458317	-1.38349017903337	0.35221316282954	-3.92799112877825	8.56583698649047e-05	0.000859609663299041
Blautia sp900555025	813.353190194473	-1.15390527137992	0.29381680698941	-3.92729498085353	8.59065950672033e-05	0.000859609663299041
Blautia sp900556555	395.364554996965	-0.863201107534779	0.220109018335356	-3.92169804791739	8.79271355388186e-05	0.000877052374049667
CAG-245 sp000434195	632.348704594284	-1.72205580803107	0.43943668982741	-3.91878021998439	8.89982193789975e-05	0.000884944558730786
Prevotella amnii	78.7645831878798	-1.63213018529664	0.417859978154237	-3.90592607721385	9.38652060470436e-05	0.000930413108215524
Streptococcus mitis_AC	86.5465689822637	-1.31288340624093	0.336444977207786	-3.90222323167601	9.53131928749769e-05	0.000941813487095865
QANA01 sp003149735	589.95280586721	-1.09027969609637	0.279790926674135	-3.89676573524555	9.74858330493622e-05	0.00096028100966381
Anaerobutyricum soehngenii	20568.9998304956	1.04826227260661	0.269544788296563	3.88900961221062	0.000100654131842703	0.000988411071076483
Peptoniphilus_A harei	10.4211899349896	-3.80322522176487	0.978596795461776	-3.88640678101774	0.000101738969306077	0.000995970962680546
Lawsonibacter sp000177015	6597.57142267341	-0.953858981268493	0.24553231907524	-3.8848612063009	0.000102388363986694	0.000998223824358443
Criibacterium bergeronii	26.5376751012015	-2.27530633764352	0.585761181720602	-3.8843583505484	0.00010260048795588	0.000998223824358443
