	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	CI_5	CI_95
CAG-95 sp900066375	5687.1265475161	-0.0809185212100427	0.317387403298949	-0.254951899063949	0.798760250722693	0.941814822727055	-0.702986400822673	0.541149358402587
CAG-95 sp900553305	682.69090015523	1.16196728716913	0.368750708318855	3.15109167509556	0.00162661425992877	0.0321771553071946	0.439229179590545	1.88470539474772
CAG-95 sp900554925	711.981050222469	-0.475447018696386	0.321224403208883	-1.48010865285106	0.138844252745572	0.45869492435276	-1.10503527994117	0.154141242548398
CAG-964 sp000435335	602.063466324327	-0.603641898134019	0.424764245102494	-1.42112219918219	0.155281237393061	0.477462904489761	-1.43616452045525	0.228880724187213
CAG-964 sp902789345	91.6846288078839	-0.260405931671709	0.453230741041852	-0.574554874793152	0.56559237810439	0.823461887076379	-1.14872186080014	0.627909997456721
CAG-977 sp000434295	7.52540006360493	-2.13137963873728	1.78200555270295	-1.19605667642528	0.23167444254482	0.577268271572771	-5.62404634228547	1.3612870648109
CAG-977 sp900553035	0.165523497469071	-1.08030268109741	2.93135694040463	-0.368533311725692	0.712475611087869	NA	-6.82565671012201	4.66505134792719
CAG-977 sp900768845	2.18979340298061	-4.40094052611729	2.9123744068131	-1.51111770376154	0.13075846488486	NA	-10.1090894729672	1.30720842073259
CAG-988 sp003149915	14.599137197703	1.27566138280376	1.67302175582285	0.762489416747808	0.445767957227658	0.755496368950029	-2.00340100396099	4.5547237695685
CHH4-2 sp002899675	570.664878451149	-0.333340955636771	0.352914113179546	-0.944538467542621	0.344894554051413	0.67985108558923	-1.02503990710457	0.358357995831031
COE1 sp001916965	18652.6655802304	-4.00732868452204	0.516211947428604	-7.76295222240335	8.2974876739279e-15	2.08128649154358e-12	-5.01908550987139	-2.9955718591727
COE1 sp900753305	2967.222296097	-1.11134552599893	0.300798362747014	-3.69465284268728	0.000220187414490399	0.00761797836340347	-1.7008994835917	-0.521791568406173
Caecibacter hominis	64.9694983555414	-2.20140120307843	0.700082741075267	-3.1444871783259	0.00166378202018268	0.0321771553071946	-3.57353816178403	-0.829264244372826
Caecibacter massiliensis	82.4761115418537	-1.62288690927601	0.746258865481552	-2.17469699100831	0.029652830536917	0.212402296152854	-3.08552740876357	-0.160246409788448
Caecibacter sp003467125	260.617535439161	-1.40205736196578	0.698658435760013	-2.00678513305374	0.04477254654266	0.259767259730605	-2.7714027335505	-0.032711990381062
Caecibacter sp900549385	10.7517040854767	-0.826914947358446	1.09366265222332	-0.756096905821369	0.44959109698631	0.759367211328167	-2.97045435695271	1.31662446223582
Campylobacter fetus	33.0785117206114	-1.64641828074689	1.66916873328865	-0.98637019009041	0.32395148774237	0.663780788362514	-4.91792888211299	1.6250923206192
Campylobacter hyointestinalis	0.258879660958517	-1.02899494324634	2.93158298463044	-0.351003177682877	0.725585964446177	NA	-6.77479201081245	4.71680212431977
Campylobacter lanienae	1.12555228153503	-1.23877996045576	2.91277536037626	-0.425291966317561	0.670623849249996	NA	-6.94771476184891	4.47015484093739
Campylobacter sp013416015	6.22511403663437	-0.658574237895492	2.3573647371135	-0.279368833989555	0.779961786153656	NA	-5.27892422106268	3.9617757452717
Campylobacter sp900753405	7.67255306698448	1.05043468571796	1.92749791500776	0.54497318909615	0.585771957425366	0.836023514390873	-2.7273918079733	4.82826117940923
Campylobacter testudinum	0.722374025567351	-1.34174367981492	2.9205700698804	-0.459411569560413	0.645938641587221	NA	-7.06595583110612	4.38246847147628
Campylobacter_A concisus	0.630657217822204	-0.771400966200228	2.92209395625056	-0.263989104303148	0.791788314538009	NA	-6.49859987989349	4.95579794749303
Campylobacter_A concisus_B	0.480435982802729	0.201019717841811	2.92690332157137	0.068679999219752	0.945244338915485	NA	-5.53560537866873	5.93764481435235
Campylobacter_A concisus_E	0.749639703961617	0.562762428595975	2.91862267014378	0.192817809014089	0.847101655633082	NA	-5.15763288934795	6.2831577465399
Campylobacter_A concisus_F	21.2004784998699	-0.299630761845937	1.65318770477058	-0.181244247692683	0.856175865043412	0.96132554245679	-3.53981912288071	2.94055759918883
Campylobacter_A concisus_G	0.342819223395407	0.759054870090041	2.92951045575346	0.259106387075453	0.795553156874053	NA	-4.98268011552025	6.50078985570033
Campylobacter_A concisus_I	6.26893025753382	-0.449727854214592	2.03938879787278	-0.22052090051867	0.825465496726283	NA	-4.44685644851967	3.54740074009049
Campylobacter_A concisus_K	1.45490288238498	2.82260178580344	2.91358342717896	0.96877328429081	0.33265831886507	NA	-2.88791679742011	8.53312036902699
Campylobacter_A concisus_L	0.264524867537886	1.65673351160254	2.92988660706839	0.565459942239967	0.571760963213757	NA	-4.08573871703775	7.39920574024284
Campylobacter_A concisus_P	0.705563029124899	-0.990292218520691	2.92031891220199	-0.339104134956954	0.734531283557162	NA	-6.71401210980778	4.7334276727664
Campylobacter_A concisus_Q	1.5091419515136	-1.50164504132338	2.90828565708202	-0.51633340681879	0.605621567702904	NA	-7.20178018595855	4.19849010331178
Campylobacter_A concisus_R	35.9262335828636	-0.566344331702163	1.20608387424462	-0.469572924235366	0.638660172738875	0.869806633655521	-2.93022528755615	1.79753662415182
Campylobacter_A concisus_W	2.23977366739487	-0.156853206136108	2.85575116913654	-0.0549253757929946	0.956197915430482	NA	-5.75402264645188	5.44031623417967
Campylobacter_A curvus	1.79329756308616	-1.56672248319178	2.56863247107532	-0.609944202152007	0.541898770327791	NA	-6.60114961601953	3.46770464963598
Campylobacter_B hominis	75.1606569756894	0.344940579592985	0.866742006880489	0.397973764805134	0.690649524552187	0.891447285120962	-1.35384253778074	2.04372369696671
Campylobacter_B sp900539505	21.5459053551471	0.0934141408971648	0.674306555225473	0.138533639000335	0.889818685834725	0.974201037106561	-1.22820242188403	1.41503070367836
Campylobacter_B ureolyticus	13.3278007812459	-0.277240958438758	1.20560182603973	-0.229960632483002	0.818122360665846	0.947799478177517	-2.64017711717234	2.08569520029483
Campylobacter_D coli	112.61733007391	-0.144689437156607	0.559332297484498	-0.258682428687425	0.795880278089656	0.941814822727055	-1.24096059561627	0.951581721303053
Campylobacter_D coli_A	0.734496237589006	1.29526381836842	2.91951178308916	0.443657677927881	0.657290098283914	NA	-4.42687412892664	7.01740176566348
Campylobacter_D coli_B	0.361977154682673	1.99309415411569	2.92702541806503	0.680928201653018	0.495916922310945	NA	-3.74377024712505	7.72995855535643
Campylobacter_D jejuni	1.57953179801778	0.543530281937619	2.90310414928975	0.187223831453169	0.851485140404679	NA	-5.14644929403908	6.23350985791431
Campylobacter_D sp900539255	0.295914749678846	1.77236556972639	2.92898660018737	0.605112215130315	0.545104438498217	NA	-3.96834267784128	7.51307381729406
Campylobacter_D upsaliensis	1.21667772720069	-1.15534434959919	2.91075980525839	-0.396921912798172	0.691425044668333	NA	-6.86032873555245	4.54964003635407
Capnocytophaga ochracea	16.3333504827208	-0.39139580249568	1.05467615991543	-0.371105195482056	0.710559181473922	0.902392351679231	-2.45852309128293	1.67573148629157
Caproiciproducens sp000752215	74.7093947000435	-0.0513127317254389	0.239878512294362	-0.213911330509135	0.830616204272198	0.952999407329782	-0.521465976487437	0.418840513036559
Caproiciproducens sp900546895	23.8023874208622	-0.289528542984462	0.591129543377704	-0.489788653312945	0.624283460722527	0.860359251066175	-1.44812115820237	0.869064072233446
Cardiobacterium valvarum	24.9970550125548	-1.97253010314247	0.907344003718587	-2.17396058722866	0.0297080952426417	0.212402296152854	-3.75089167201927	-0.194168534265658
Catenibacillus sp900553975	169.84367589033	0.990262927934268	0.308528544444287	3.20963147743073	0.00132905248569606	0.0279751607129031	0.3855580926209	1.59496776324763
Catenibacillus sp900557175	252.420865822374	-0.287234437581423	0.401695022357968	-0.715056004167897	0.474574438139205	0.771311586824518	-1.07454221417205	0.500073339009206
Catenibacillus sp902363555	1713.7530806846	-0.345401175726507	0.285470499278941	-1.20993649641186	0.226303261440648	0.571933515479722	-0.9049130729619	0.214110721508885
Catenibacterium mitsuokai	136.916298999705	-0.914321477495967	0.408152712746925	-2.24014553607265	0.0250814761326746	0.189686540601383	-1.71428609467226	-0.114356860319672
Catenibacterium sp000437715	347.706451808778	-0.323547293855823	0.240571421880051	-1.34491159144058	0.178653786494616	0.51542873208729	-0.795058616450313	0.147964028738668
Catenibacterium sp900540665	241.024068992249	0.20499736130153	0.387767131417862	0.52866100474262	0.597040632877661	0.842403932297523	-0.555012250665888	0.965006973268949
Catenibacterium sp900540685	45.3610915790774	-1.01483570695068	0.737990478751349	-1.37513387526047	0.169089943907784	0.500443270911118	-2.46127046623679	0.431599052335441
Catenibacterium sp900764565	28.6441693870421	-0.740952154635017	0.561779500163102	-1.31893768715287	0.187189945439295	0.527946983386922	-1.84201974220761	0.360115432937575
Catenibacterium sp900764725	52.3099849297351	-1.11035823389386	0.461356660293852	-2.40672418858468	0.0160963211308241	0.141666452057838	-2.01460067209749	-0.206115795690229
Caulobacter sp903900155	6.00130885038449	-0.666213692919626	1.33192769760138	-0.500187580841952	0.616943002225707	NA	-3.27674401022969	1.94431662439043
Cedecea davisae	32.3593044850115	-0.137054283529649	0.7985411441268	-0.171630835227053	0.863727764148353	0.965354362687562	-1.70216616619158	1.42805759913229
Cellulomonas massiliensis	3.49238152517294	-3.24873516506569	1.54046897531008	-2.10892605896964	0.0349509644784495	NA	-6.26799887597476	-0.229471454156609
Cellulomonas timonensis	7.69192275809363	-0.983283905326696	0.984330197590169	-0.998937051544253	0.317825186071692	0.658969813202224	-2.91253564149862	0.94596783084523
Cellulosilyticum sp900556665	136.405384854349	0.876202552004464	0.446607717708735	1.96190642763567	0.0497733793575585	0.275157194781491	0.000867510077711353	1.75153759393122
Centipeda artemidis	12.2432867879326	0.21678214022727	0.906752539410701	0.23907530533982	0.811047190081055	0.94475698225386	-1.56042017990794	1.99398446036248
Cetobacterium_A somerae	20.7513354684624	0.0172000426293985	0.911561020000699	0.0188687781201803	0.984945786555905	0.994689604096383	-1.76942672628257	1.80382681154136
Cetobacterium_A sp900766645	26.6587466845623	0.0951380989372743	0.735826804457939	0.129294146884687	0.897124902670585	0.975102608338092	-1.34705593665948	1.53733213453403
Chimaeribacter arupi	92.615161477785	-1.12453873647256	0.71402143642234	-1.57493694041897	0.115271000880356	0.417026096934942	-2.5239950360499	0.274917563104781
Chimaeribacter coloradensis	12.7803013591872	-0.0861633176704203	1.25354521281518	-0.0687357079661423	0.945199994560204	0.984106531866556	-2.54306678778078	2.37074015243994
Christensenella hongkongensis	353.488279835155	-0.735840385258891	0.597771287970763	-1.23097311641853	0.218332919186208	0.563138034919011	-1.90745058067371	0.435769810155925
Christensenella minuta	767.218786932762	-1.54620861764191	0.428019156725593	-3.61247526739368	0.000303288041727096	0.0097116702723251	-2.38511074951727	-0.707306485766539
Christensenella sp001678845	51.9316929975978	-0.000462538240872925	0.620859427031816	-0.000744996726689344	0.999405578668912	0.999737717445472	-1.21732465468541	1.21639957820366
Christensenella timonensis	46.5877739817945	-0.217631200557864	0.523085597200223	-0.416052748771366	0.677371404841525	0.885942428198624	-1.24286013190193	0.807597730786198
Chryseobacterium gambrini	26.1327506115191	0.0590192248537044	0.627728144961257	0.0940203579008665	0.925092985102484	0.978520954430409	-1.1713053313525	1.28934378105991
Citrobacter braakii	195.417567696313	-0.876909577700028	0.695407182991936	-1.26100161049127	0.207308266908533	0.551653139062485	-2.23988261095468	0.486063455554622
Citrobacter europaeus	195.702552180175	-0.700339046706569	0.643211001095981	-1.08881695977408	0.276234611123259	0.622358683452091	-1.96100944331464	0.560331349901507
Citrobacter freundii	265.580454125533	-0.82747612545752	0.739741088371063	-1.11860235758926	0.263309817241976	0.609663499921806	-2.27734201654926	0.622389765634225
Citrobacter gillenii	177.39610217079	-0.612609464055802	0.63434994442835	-0.965727938398198	0.33418033557488	0.671035897318471	-1.85591250873035	0.630693580618748
Citrobacter portucalensis	845.197004917188	-2.68729242063085	0.67604047636002	-3.97504663492923	7.03654666164665e-05	0.00302571506450806	-4.01230740638779	-1.36227743487391
Citrobacter portucalensis_A	150.644482503987	-0.118441744815319	0.634034478423774	-0.186806473221722	0.851812371366871	0.9602828606046	-1.36112648748255	1.12424299785191
Citrobacter werkmanii	340.492189595577	0.61774246315473	0.648016886495217	0.953281428352546	0.340447498589087	0.67595446619601	-0.652347295749675	1.88783222205914
Citrobacter youngae	403.108027097268	-0.672218378967184	0.682732108986991	-0.984600504529651	0.324820341757372	0.665108318836524	-2.01034872367076	0.665911965736393
Citrobacter_A amalonaticus	466.341569501407	1.52468727880413	0.636198650869412	2.39655849115764	0.0165498518243923	0.142898868175939	0.277760836087106	2.77161372152114
Citrobacter_A farmeri	608.694595558767	0.44985287624889	0.492457622310746	0.913485457160875	0.360987278753409	0.692083891113224	-0.515346327392401	1.41505207989018
Citrobacter_A sedlakii	97.4991225962579	-0.23425825745072	0.53788489723349	-0.435517447423385	0.663186877488906	0.878992735024926	-1.28849328385639	0.81997676895495
Citrobacter_A sp009363175	259.196199762839	0.0104211162703076	0.437807436839996	0.0238029676826074	0.98100977285286	0.994113349673095	-0.84766569209988	0.868507924640495
Citrobacter_B koseri	1420.81016671578	0.872936012457586	0.635282813596885	1.37409039529204	0.169413620859666	0.500443270911118	-0.372195422189581	2.11806744710475
Cloacibacillus evryensis	31.268338266111	-0.0566409008227269	0.879150352199603	-0.0644268647348129	0.94863033949307	0.9859685318979	-1.77974392812965	1.6664621264842
Cloacibacillus porcorum	19.480452688351	-0.931579336407937	0.844045934853952	-1.10370691681506	0.269720294225867	0.615987095175093	-2.58587897001912	0.722720297203249
Clostridioides difficile	249.098873066395	0.931238126453291	0.330544394556593	2.81728609466361	0.00484313633081836	0.0656928077252178	0.283383017830771	1.57909323507581
Clostridioides difficile_A	22.8876328750889	0.648710992379506	0.609869115486818	1.06368887340964	0.287469666572876	0.63390746987865	-0.546610509257957	1.84403249401697
Clostridium baratii	46.3961598682111	1.53447889284426	0.79165688243084	1.93831308348199	0.0525850371463613	0.2822579411641	-0.0171400848334455	3.08609787052197
Clostridium beijerinckii	71.2839774544206	0.26693187582182	0.343740142459243	0.776551362061151	0.437423506728152	0.750224931767371	-0.406786423438965	0.940650175082604
Clostridium butyricum	56.1562944212438	0.244841298079412	0.3308546325865	0.74002680925255	0.459283727211086	0.765896963382476	-0.403621865908359	0.893304462067184
Clostridium celatum	75.2885835214406	0.659565523682712	0.501755198935983	1.31451657119125	0.188672425234358	0.530751401827494	-0.323856595287543	1.64298764265297
Clostridium cuniculi	52.6958802460101	0.157009999973524	0.611233523619833	0.256873999717298	0.797276042475923	0.941814822727055	-1.04098569246486	1.35500569241191
Clostridium disporicum_A	102.924415716688	0.937274619067496	0.510349367596305	1.83653528068814	0.0662785291496223	0.322416226786036	-0.0629917609540552	1.93754099908905
Clostridium neonatale	186.197883807459	-0.8033045313385	0.272497939207304	-2.94792883085762	0.00319910704932737	0.0486328899923	-1.3373906780462	-0.269218384630798
Clostridium nigeriense	37.6442945460702	0.441103243687049	0.353736241957785	1.24698346215735	0.2124035615468	0.555738097783189	-0.252207050576755	1.13441353795085
Clostridium paraputrificum	128.635959120348	1.35922685692775	0.603871037082265	2.25085618196752	0.0243946477980234	0.18589339208114	0.175661372939665	2.54279234091584
Clostridium saudiense	468.544552979318	1.26646136693294	0.571079701013215	2.21766132588144	0.0265779330630063	0.198018758712002	0.147165720645141	2.38575701322075
Clostridium septicum	30.3136588916523	0.648449920582904	0.541859057687371	1.19671326220966	0.231418336009327	0.57710786361895	-0.413574317181155	1.71047415834696
Clostridium sp000435835	259.507061627753	-0.160119539746987	0.524487403974852	-0.305287674276853	0.760147062644756	0.922970011521063	-1.18809596188261	0.867856882388633
Clostridium sp001916075	92.6666057432617	-0.0153618928151255	0.560606676686577	-0.0274022651780046	0.978138891577597	0.993898557705642	-1.11413078861351	1.08340700298325
Clostridium sp900539375	63.9625162288092	-0.463378521653797	0.398464926572457	-1.16290918159276	0.244866351808005	0.588496829589595	-1.24435542683821	0.317598383530616
Clostridium sp900540255	1476.80234035834	0.726361507451445	0.714336116935759	1.01683435882715	0.309232234078208	0.651356910129746	-0.673711554598835	2.12643456950173
Clostridium sp900543325	119.643905350657	0.731199007696339	0.498446612831274	1.4669555151413	0.142388157044059	0.461719508279833	-0.245738401668939	1.70813641706162
Clostridium sp900547475	300.159111380177	-0.149328894257164	0.40100002269649	-0.372391236421919	0.709601577830225	0.902392351679231	-0.935274496542029	0.636616708027701
Clostridium sp900759995	482.992386163163	-0.148604243326544	0.503027436262763	-0.295419757678821	0.767673242017111	0.927618008218187	-1.13451990163708	0.837311414983989
Clostridium sp900766315	94.0334814329645	-0.451644361126301	0.539840854567661	-0.836625011436022	0.402803382115027	0.724092113279496	-1.50971299346224	0.606424271209639
Clostridium sp900769625	139.498428853577	1.39765902773075	0.522510441475388	2.67489205341857	0.00747533152731347	0.0890513385500196	0.373557380892862	2.42176067456863
Clostridium tertium	48.2202507722901	0.853768546978066	0.560537179065999	1.52312563530695	0.127727276402488	0.438379819807853	-0.24486413598697	1.9524012299431
Clostridium_A leptum	31797.6505357269	0.139796197955757	0.612847238276501	0.22810937085872	0.819561215239049	0.947799478177517	-1.06136231709102	1.34095471300253
Clostridium_AA polynesiense	34.3363065361551	-0.210895376621169	0.430365380760841	-0.490037967850313	0.624107032094462	0.860359251066175	-1.05439602310528	0.632605269862947
Clostridium_AP scindens	2486.33351322936	-0.0819754136936727	0.404148359267095	-0.202834953585687	0.839264036755798	0.955705202741408	-0.874091642268134	0.710140814880788
Clostridium_AQ innocuum	6116.80056516671	0.244336246480929	0.447489036451343	0.546016162582558	0.58505482721466	0.835708567632438	-0.632726148440235	1.12139864140209
Clostridium_AQ sp000165065	989.518437261036	-0.0974683662945031	0.188239915538191	-0.517787983573166	0.604606203194757	0.84802640802247	-0.466411821202219	0.271475088613213
Clostridium_AQ sp003481775	1689.16717601628	0.680963471318403	0.396564671409296	1.71715616748819	0.0859506419039242	0.361328815825156	-0.0962890021847792	1.45821594482158
Clostridium_AQ sp900552125	974.939244977926	0.421318389127306	0.268063419542937	1.57171161154953	0.116017448052581	0.418720046328859	-0.104076258749501	0.946713037004113
Clostridium_B sp902809985	99.5511564968624	0.57288076306774	0.418323656562109	1.36946776516495	0.170853104325085	0.502214691424321	-0.247018537675095	1.39278006381057
Clostridium_B tyrobutyricum	42.1345451599415	1.44570847232215	0.479844312833881	3.01286986977931	0.00258789861652262	0.0420885224183402	0.505230900981378	2.38618604366293
Clostridium_E jeddahense	86.4035106775758	-0.207894616102094	0.284324158908629	-0.731188713966804	0.464663892800493	0.768764875861587	-0.76515972749765	0.349370495293462
Clostridium_E merdae	14.364834897201	-0.228437311651156	0.672957004684411	-0.33945305578368	0.734268455853279	0.914664947360871	-1.54740880397655	1.09053418067424
Clostridium_E sporosphaeroides	42.2403442191033	-0.115731003820021	0.391611625006495	-0.29552494469004	0.767592899696214	0.927618008218187	-0.883275684759955	0.651813677119913
Clostridium_F botulinum	13.0176412396032	0.341805721734491	1.02380919352557	0.333856859164797	0.738487575121096	0.915371059793855	-1.66482342461663	2.34843486808561
Clostridium_F botulinum_A	21.0701687071599	0.319627171684715	0.747596133430228	0.427539894057712	0.668986134230069	0.881632339769049	-1.14563432481993	1.78488866818936
Clostridium_F niameyense	7.13360870308139	-0.379038767110328	1.03495819490366	-0.366235823801182	0.714189112807821	0.903575566232564	-2.40751955462609	1.64944202040544
Clostridium_F tepidum	25.7201476615136	0.25179947538284	0.62026217081211	0.405956524888755	0.684774544532319	0.888605358427971	-0.963892040381527	1.46749099114721
Clostridium_G cochlearium	11.5666023708648	-0.916081776322846	0.890710983690513	-1.02848375409857	0.303722328953674	0.64838928684449	-2.66184322499049	0.829679672344802
Clostridium_G tetani	12.5150733396888	0.683633438029051	0.767529939893856	0.890692860950275	0.373093965772049	0.697523501226004	-0.820697601219099	2.1879644772772
Clostridium_H massiliodielmoense	24.6214591617168	-0.225171276713297	0.52062078344493	-0.432505354902173	0.665374161112358	0.880343230653457	-1.24556926186839	0.795226708441792
Clostridium_J ihumii	40.8657790937358	0.691753145781491	0.47371720775461	1.46026602888326	0.144216974592566	0.463279715606854	-0.236715520274422	1.6202218118374
Clostridium_J senegalense	23.7412635157247	-0.61380576980906	0.583430528231677	-1.05206316794811	0.292770569210212	0.637655147122098	-1.75730859262433	0.529697053006206
Clostridium_J sp000821305	48.3125497360185	1.11594171921607	0.498112593708093	2.24034030320069	0.0250688386259815	0.189686540601383	0.139658975302377	2.09222446312977
Clostridium_J sp900547625	13.9206001704134	-0.0329232715283715	0.767123509556506	-0.0429178236857913	0.965767040594181	0.99010858044567	-1.53645772195309	1.47061117889635
Clostridium_J sp900548455	69.4086071199424	1.41275801692367	0.389623899619692	3.62595317767377	0.000287897521142996	0.00956729062264901	0.649109206153023	2.17640682769432
Clostridium_J sp902363375	19.1954019179846	-0.496249831070915	0.72224717149663	-0.687091415038142	0.49202512380693	0.777425523705438	-1.91182827514023	0.919328612998404
Clostridium_L amazonitimonense	20.9550115754933	0.706584623175272	0.69304491255185	1.01953655582517	0.307948307539389	0.649769287062481	-0.651758445095064	2.06492769144561
Clostridium_P massiliamazoniense	31.8692795240328	-0.283140675236753	0.594460128934784	-0.476298849081964	0.633861485218453	0.866579677936745	-1.44826111819397	0.88197976772046
Clostridium_P mediterraneense	15.8185465968191	0.338237733859488	0.746775686857795	0.452930832928813	0.650598547980777	0.873236311478184	-1.12541571691195	1.80189118463093
Clostridium_P perfringens	671.504556558159	0.5910405632186	0.515631838678987	1.14624528371406	0.251693675721552	0.597946301437941	-0.419579269874382	1.60166039631158
Clostridium_P ventriculi	16.3153776032892	-0.893024465984635	0.707180058111756	-1.26279644871365	0.206662341315255	0.55133841600604	-2.27907191046862	0.493022978499349
Clostridium_Q saccharolyticum_A	2550.56412729389	-0.164640498797034	0.200643200539319	-0.820563559365524	0.411894911590902	0.730585553263769	-0.557893945596947	0.228612948002878
Clostridium_Q sp000435655	6602.16699484562	2.18863671611917	0.519591220602925	4.21222805416056	2.5286405522844e-05	0.00161940597071831	1.17025663705423	3.20701679518411
Clostridium_Q sp003024715	100218.880924995	-0.179229390579959	0.383171491353434	-0.467752415365993	0.639961652963609	0.869950590757509	-0.93023171353519	0.571772932375273
Clostridium_Q sp900547735	395.574145748582	-0.526888442658045	0.327238053166156	-1.61010749685189	0.107374390739529	0.406952052875465	-1.16826324123471	0.114486355918624
Clostridium_Q symbiosum	20902.9830891938	-0.16786763189865	0.453184341973942	-0.370417987451788	0.711071073444402	0.902392351679231	-1.05609262052506	0.720357356727759
Clostridium_X cadaveris	65.8666833642453	-0.0155085099834154	0.294208921399412	-0.0527125755046748	0.957960919153352	0.987450658703199	-0.592147399856638	0.561130379889807
Cohnella sp900169535	13.9158293976729	-0.430439871413473	0.779644056877628	-0.55209793189129	0.580881258784149	0.833188948355616	-1.95851414365432	1.09763440082737
Collinsella aerofaciens	32.2033362517725	-0.706761139637689	1.35502202998671	-0.521586456896659	0.601958294824419	0.8462841977681	-3.36255551667	1.94903323739462
Collinsella aerofaciens_A	37.3871819920908	-1.56576395140158	1.05309163801242	-1.48682592747272	0.13706079182445	0.456363919680968	-3.62978563432622	0.498257731523053
Collinsella aerofaciens_E	92.8990686542362	-0.595765768490238	0.83011201562468	-0.717693223657183	0.472946462423334	0.771126533797097	-2.22275542224856	1.03122388526808
Collinsella aerofaciens_F	1171.94763313734	-0.443927190857985	0.206698306539702	-2.14770598893473	0.0317371193079799	0.218623632252143	-0.84904842734122	-0.038805954374749
Collinsella aerofaciens_G	232.481562004748	0.664640314258483	0.640156810236431	1.03824610412722	0.299155493375269	0.643759512412397	-0.590043978262963	1.91932460677993
Collinsella aerofaciens_H	71.4923923788671	-2.5813941452953	0.78737132854354	-3.27849650059051	0.00104361658182802	0.0241002530587639	-4.12461359170009	-1.03817469889051
Collinsella aerofaciens_J	229.145981553087	-1.44756704868634	1.07940839291317	-1.34107447949294	0.179896272207665	0.516194260576808	-3.56316862340642	0.668034526033734
Collinsella aerofaciens_K	11.9161471403679	-24.162853403908	2.33570001227276	-10.3450157455778	4.40843823452925e-25	3.31734977148326e-22	-28.7407413066524	-19.5849655011636
Collinsella aerofaciens_N	41.5519206643595	-1.83882152208251	1.4666471299385	-1.25375864756208	0.209929743883783	0.55266622282521	-4.71339707479101	1.03575403062599
Collinsella bouchesdurhonensis	14.8613132521551	-4.0381418592234	1.2128563692992	-3.32944770826958	0.00087018402616314	0.0212947473069191	-6.41529666146985	-1.66098705697695
Collinsella ihuae	34.9079731568979	-0.46126353376904	0.58937772348166	-0.782628042071553	0.433845569332202	0.74743278119224	-1.6164226450833	0.693895577545219
Collinsella intestinalis	448.562700843744	5.44609221744403	1.58751877304033	3.43056870251301	0.000602317426664528	0.0163331122005426	2.33461259750376	8.5575718373843
Collinsella phocaeensis	7.52132045337844	-0.944423048234266	1.55115473073548	-0.608851605530333	0.542622804128555	0.810813697758174	-3.98463045492472	2.09578435845619
Collinsella provencensis	10.0565135153077	0.167764191211698	1.08392758918866	0.154774352904213	0.876999210952394	0.970502803296583	-1.9566948454474	2.29222322787079
Collinsella sp000434535	454.675306265845	-0.397786334750613	0.902585534562944	-0.440718712540891	0.659416647900723	0.877830865929694	-2.16682147546082	1.37124880595959
Collinsella sp000763055	13.4146620716491	-2.19494803289922	2.0217768064142	-1.08565298896279	0.277632546759917	0.622761015595252	-6.15755775824947	1.76766169245103
Collinsella sp002232035	6789.70985738741	-0.805221261098082	0.295494017634509	-2.72500021335134	0.00643014455168897	0.0809821552325682	-1.38437889330876	-0.2260636288874
Collinsella sp002391315	49.7175113548957	-1.63001953982534	0.958654727584526	-1.70031972192159	0.0890708027552856	0.370425364345107	-3.50894827950006	0.248909199849389
Collinsella sp003436275	919.457136425497	-1.66108016263593	0.901883555074313	-1.84179005514638	0.0655058652980295	0.320085478160826	-3.42873944883053	0.106579123558668
Collinsella sp003437035	3908.67237538214	-0.512111614695176	0.368554176156621	-1.38951515903472	0.164676154554861	0.493209179313564	-1.23446452631398	0.210241296923632
Collinsella sp003438495	9.52993409257632	-0.376190466357873	2.73018876805761	-0.137789178081453	0.890407037415051	0.974201037106561	-5.72726212274656	4.97488119003082
Collinsella sp003439125	713.555128227726	-1.92220416900677	1.07363787348544	-1.79036546351197	0.0733951786178545	0.334220102329413	-4.02649573347641	0.182087395462871
Collinsella sp003458415	771.311409495903	-4.6386355768425	1.55079652163654	-2.99113101694824	0.00277946213856095	0.0433480882749661	-7.67814090660011	-1.59913024708489
Collinsella sp003459505	684.482177394103	-1.32661747691852	0.507008102945461	-2.61656070033506	0.00888205703819626	0.0980991125746927	-2.3203350985616	-0.332899855275445
Collinsella sp003462685	68.8204473770813	-2.01145710980815	1.22488256041884	-1.64216323654762	0.100556179326203	0.398780105101281	-4.41218281352029	0.389268593903997
Collinsella sp003466125	70.693512677545	-1.10503390948857	0.946903926473868	-1.16699686060396	0.24321163735937	0.587410265804036	-2.96093150219692	0.750863683219775
Collinsella sp003469185	141.462603517463	-0.809392992772932	1.23683633879949	-0.654405896222741	0.512850336697271	0.794726940737831	-3.23354767159031	1.61476168604444
Collinsella sp003469205	2208.73359978257	-1.29410355724075	0.468330499435879	-2.76322716286799	0.0057232918839356	0.0733068449814729	-2.21201446899673	-0.376192645484774
Collinsella sp003470665	152.144923635582	-1.10735606270591	0.881429745087715	-1.25631800932213	0.209000694964619	0.551835168283775	-2.83492661798015	0.620214492568334
Collinsella sp003471585	117.227032005404	-1.92265838004654	0.980981805612397	-1.95993276230672	0.0500036496828822	0.275157194781491	-3.84534738853591	3.06284428341907e-05
Collinsella sp003479805	256.328288908136	0.42854949983627	0.21939300389425	1.95334168469126	0.0507791212297022	0.276893396560514	-0.00145288625651557	0.858551885929056
