	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	CI_5	CI_95
CAG-917 sp000437555	7.44996531881153	-0.114129188816405	0.857328719673631	-0.13312185419363	0.894097011821315	0.934929278399599	-1.79446260228856	1.56620422465575
CAG-95 sp000436115	1383.16352282096	0.436836049011829	0.223962519470019	1.95048729602413	0.0511180661050324	0.137917858239201	-0.00212242303625915	0.875794521059918
CAG-95 sp000438155	4362.73210340536	-0.148520357639592	0.406237306610002	-0.365599995921042	0.714663578148921	0.820994007039633	-0.944730847771751	0.647690132492568
CAG-95 sp900066375	3360.23398943082	0.197901320122762	0.273922452758181	0.722472065104752	0.470004294130851	0.632407087323721	-0.338976821840147	0.73477946208567
CAG-95 sp900553305	576.738167343561	0.229280680726787	0.341126834718935	0.672127365516989	0.501502616436063	0.661259162896729	-0.439315629482472	0.897876990936046
CAG-95 sp900554925	326.864128174627	0.361694102409876	0.256501916532629	1.41010292359303	0.158509294141318	0.306090571350538	-0.141040415959575	0.864428620779328
CAG-964 sp000435335	148.801122698375	-0.473968547243526	0.287180424900344	-1.65042080221171	0.0988568993290895	0.218545712309903	-1.03683183711311	0.0888947426260585
CAG-964 sp902789345	49.2986194047658	-0.229911958021095	0.468405108805598	-0.490839988076465	0.623539624867861	0.753281903703326	-1.14796910145463	0.688145185412443
CAG-977 sp000434295	3.47836355261497	-0.0413759248120286	1.65849126802669	-0.0249479304532357	0.980096496143052	NA	-3.29195907881851	3.20920722919446
CAG-977 sp900553035	1.40293279568146	-0.0487355083125611	2.89326625179859	-0.0168444602297714	0.986560700785756	NA	-5.71943315952299	5.62196214289787
CAG-977 sp900768845	1.13390171003105	-1.50135744031599	2.73174492644186	-0.549596496284713	0.582596162520793	NA	-6.85547911109205	3.85276423046008
CAG-988 sp003149915	10.3305674501031	-0.762457385237225	1.01577281059498	-0.750618029232954	0.45288256755855	0.616014242058659	-2.75333551047842	1.22842074000397
CHH4-2 sp002899675	218.459588144448	-0.685274841147621	0.285772464348471	-2.39797365610423	0.0164860508729656	0.0609772522673152	-1.24537857904388	-0.12517110325136
COE1 sp001916965	7478.92477074726	3.34700087357231	0.326072031139946	10.2646058353156	1.01735588434909e-24	5.87014345269427e-22	2.7079114361722	3.98609031097243
COE1 sp900753305	1542.61614386722	1.11155252088542	0.219240963165044	5.07000382063023	3.97807716328006e-07	1.13631214020425e-05	0.681848129146065	1.54125691262478
Caecibacter hominis	894.726297737911	-2.94502080476561	0.675026902914325	-4.36281989954909	1.28396640037986e-05	0.000219185980183189	-4.2680492230733	-1.62199238645792
Caecibacter massiliensis	138.719904103417	-2.40340872748826	0.699043453398263	-3.43813923984919	0.00058572643043977	0.0047201696978177	-3.77350871977735	-1.03330873519916
Caecibacter sp003467125	949.987093563171	-4.06192513633213	0.598091630936639	-6.79147629932719	1.10991820333642e-11	1.19950505701657e-09	-5.23416319242277	-2.8896870802415
Caecibacter sp900549385	21.4954521863732	-2.97949196932576	0.950050020515199	-3.13614220829133	0.00171186173787977	0.0106636852653688	-4.84155579304708	-1.11742814560443
Campylobacter fetus	0.104008007504069	0.274073832381619	2.90421843081268	0.0943709431335459	0.924814496792531	NA	-5.41808969524866	5.9662373600119
Campylobacter hyointestinalis	0.102664016220857	-0.696864523641027	2.90414791607504	-0.239954900294074	0.810365219584323	NA	-6.38888984492515	4.99516079764309
Campylobacter lanienae	0.617819159112923	-2.76928482780076	2.89948089723823	-0.955096765920588	0.339528764313087	NA	-8.45216296024957	2.91359330464805
Campylobacter sp013416015	0.243437925480909	-0.869820405495059	2.90361458782791	-0.299564690555485	0.764509220729984	NA	-6.56080042262287	4.82115961163276
Campylobacter sp900753405	0.158315817431809	-0.199792080574473	2.9041256372156	-0.0687959494638216	0.945152042310273	NA	-5.89177373609648	5.49218957494753
Campylobacter testudinum	0	NA	NA	NA	NA	NA	NA	NA
Campylobacter_A concisus	2.52328979413765	3.78399528119983	2.06579879005757	1.83173467784555	0.0669909594886247	NA	-0.26489594661943	7.83288650901909
Campylobacter_A concisus_B	2.01983038268162	2.69363485905078	2.11354740783252	1.27446152807764	0.202499898752308	NA	-1.44884193991896	6.83611165802051
Campylobacter_A concisus_E	1.8755095767695	3.65299063043623	2.40524939151973	1.51875753230235	0.128823539114503	NA	-1.06121155077931	8.36719281165178
Campylobacter_A concisus_F	22.3953465986525	1.87071152320735	1.14050265992077	1.64025178453973	0.100952826162883	0.221145712589156	-0.364632614509495	4.10605566092419
Campylobacter_A concisus_G	1.74152339512317	3.43429724437804	2.21467547851166	1.5506999909016	0.120973596712142	NA	-0.906386930948825	7.77498141970491
Campylobacter_A concisus_I	5.10572907923413	2.87176819455122	1.6918966489534	1.69736620515661	0.0896274476410125	0.203602509011276	-0.444288302961459	6.1878246920639
Campylobacter_A concisus_K	1.99761530537608	3.14559811580121	2.08476683946769	1.50884888240278	0.131337405495274	NA	-0.94046980571887	7.23166603732128
Campylobacter_A concisus_L	1.47361545783096	3.26599428970402	2.40679235814021	1.35699046852041	0.174784239086049	NA	-1.45123205051702	7.98322062992507
Campylobacter_A concisus_P	1.92622697472435	4.14276961353969	2.35268106285461	1.76087174710927	0.0782601128282477	NA	-0.468400536764765	8.75393976384415
Campylobacter_A concisus_Q	1.81507049578446	4.05684376760018	2.8554804192968	1.42072197035035	0.155397602803716	NA	-1.53979501278088	9.65348254798125
Campylobacter_A concisus_R	36.5020903433004	2.90502209516929	1.16040338581581	2.50345882361153	0.0122985990325579	0.0491432939181851	0.630673251431961	5.17937093890662
Campylobacter_A concisus_W	3.35976584054667	2.91650389626257	1.90936937318402	1.52746971708207	0.126644251894814	NA	-0.825791308361931	6.65879910088707
Campylobacter_A curvus	0.332784367364092	0.72776165533413	2.90301017496496	0.25069207872925	0.802052185417259	NA	-4.96203373435051	6.41755704501877
Campylobacter_B hominis	28.8017125782162	-0.112469417082294	0.504454442734327	-0.222952575207125	0.823572416948675	0.890331240468328	-1.1011819566828	0.876243122518211
Campylobacter_B sp900539505	16.5442318359747	0.976465747211385	0.954038145909393	1.023508076064	0.306067683405129	0.473461268967184	-0.893414658648394	2.84634615307116
Campylobacter_B ureolyticus	6.21878036126558	-0.335216605119758	0.945347674712834	-0.354596106899598	0.722892193124086	0.826612753532695	-2.1880640004256	1.51763079018608
Campylobacter_D coli	5.48057090615173	0.552496567534647	1.06391801699288	0.519303704524391	0.603548970443678	0.736876335052904	-1.53274442827467	2.63773756334396
Campylobacter_D coli_A	0	NA	NA	NA	NA	NA	NA	NA
Campylobacter_D coli_B	0	0	0	0	1	NA	0	0
Campylobacter_D jejuni	0.151839331024374	-1.28732490685503	2.90369811495844	-0.443339788052813	0.657519980735651	NA	-6.97846863415041	4.40381882044035
Campylobacter_D sp900539255	0.521424446322889	1.61785449485963	2.90016218951065	0.557849661205538	0.57694704801061	NA	-4.06635894590607	7.30206793562532
Campylobacter_D upsaliensis	0.0715268263726297	0.435812707391895	2.90415806072257	0.150065078511416	0.880713271254876	NA	-5.25623249703603	6.12785791181982
Capnocytophaga ochracea	2.64718273901161	0.502214719718425	1.33183227452358	0.377085560490773	0.706110021563693	NA	-2.10812857179586	3.11255801123271
Caproiciproducens sp000752215	36.6548187705094	-0.553330733897612	0.239599551560966	-2.30939803640166	0.0209215038950789	0.0724592301768339	-1.02293722566905	-0.083724242126172
Caproiciproducens sp900546895	4.5016787939127	-1.99511723835436	1.01263909805759	-1.97021549156193	0.0488136788360955	0.133485747338517	-3.97985339988436	-0.01038107682436
Cardiobacterium valvarum	9.10509305559818	0.250091811740848	0.938380658931766	0.266514243831013	0.789843190992041	0.87039633537511	-1.58910048355438	2.08928410703607
Catenibacillus sp900553975	92.2590149077915	-0.30906839396348	0.192259015923675	-1.60756255033667	0.107931019724375	0.232270447597153	-0.685889140876995	0.0677523529500348
Catenibacillus sp900557175	54.2943554356267	-0.808464863144031	0.230154665583316	-3.51270247376917	0.000443573887935994	0.00386619536765964	-1.25955971856119	-0.357370007726871
Catenibacillus sp902363555	474.874046162923	-0.446627079492948	0.230315565666813	-1.93919624233762	0.05247744700673	0.14005313100316	-0.89803729327887	0.00478313429297489
Catenibacterium mitsuokai	152.190204959852	0.611524815614718	0.316639380382806	1.93129741119189	0.0534462833593075	0.141982069513446	-0.00907696602265962	1.2321265972521
Catenibacterium sp000437715	519.349237114442	1.48378039597101	0.270231251502969	5.49078016594505	4.00162175017342e-08	1.69774687488975e-06	0.954136875528004	2.01342391641401
Catenibacterium sp900540665	141.819857736342	0.377341129800984	0.275084873761458	1.37172620450297	0.170148687626839	0.320208065103347	-0.161815315463221	0.91649757506519
Catenibacterium sp900540685	37.4421003375656	1.37992685995429	0.445652406520456	3.09641963055561	0.00195872951618707	0.0118925925612542	0.506464193550592	2.25338952635798
Catenibacterium sp900764565	38.5826560104795	1.69520421390958	0.467814830808047	3.62366496799918	0.000290457799223311	0.00278395598258888	0.778303994092113	2.61210443372705
Catenibacterium sp900764725	67.0994659409017	0.833403635420661	0.394509987884007	2.11250325977982	0.0346433066619858	0.103463705714109	0.0601782676266738	1.60662900321465
Caulobacter sp903900155	2.04245986343873	1.92919694191938	2.8933921861256	0.666759574167052	0.504925718700776	NA	-3.74174753603641	7.60014141987517
Cedecea davisae	64.1980615448617	-1.3898210124239	0.585186177378044	-2.37500656398116	0.0175486381172909	0.0636827936709235	-2.53676484433553	-0.242877180512264
Cellulomonas massiliensis	0.171291101335312	-1.02763804746927	2.90399681849575	-0.353870238742748	0.723436131768228	NA	-6.71936722293983	4.66409112800129
Cellulomonas timonensis	0.841379788480536	-2.43167727774037	2.67802713720147	-0.908010693379852	0.363872571987774	NA	-7.68051401627616	2.81715946079542
Cellulosilyticum sp900556665	65.2685375746992	-0.888709122472598	0.309004288127423	-2.87604139042279	0.00402696902879938	0.021046749362475	-1.49434639827078	-0.283071846674412
Centipeda artemidis	4.04855589526101	-1.60691895041136	1.31716773228809	-1.21998050135948	0.222472266651392	NA	-4.18852026729431	0.974682366471598
Cetobacterium_A somerae	27.5603200190168	-0.773058445061474	0.801927073394853	-0.96400093064427	0.335045459288504	0.502647603191809	-2.34480662714299	0.798689737020045
Cetobacterium_A sp900766645	22.1869298409766	-0.277194354108196	0.655939827249026	-0.422591131980403	0.672593597846331	0.792984278621441	-1.56281279154171	1.00842408332532
Chimaeribacter arupi	155.005947489356	-0.265137331420069	0.530471926624499	-0.499814067649522	0.617206004204459	0.74659929649051	-1.30484320241366	0.774568539573522
Chimaeribacter coloradensis	14.5660803958727	-1.34701515600908	0.873673730287735	-1.54178282957581	0.123126375926093	0.253185740945671	-3.0593842016118	0.365353889593641
Christensenella hongkongensis	150.086402566643	-2.15199340889931	0.570397812533457	-3.77279393716659	0.000161429610205074	0.00175084370466781	-3.26995257832531	-1.0340342394733
Christensenella minuta	250.388118588457	-1.07468631603349	0.338011013860197	-3.17944171037571	0.00147559043854165	0.00948124368639792	-1.73717572957735	-0.412196902489636
Christensenella sp001678845	68.6737115106993	-0.735472805394561	0.608004838327922	-1.20964959327822	0.226413379569542	0.386053546133647	-1.92714039094339	0.456194780154265
Christensenella timonensis	39.4608205963073	-0.79188588271875	0.587655609647577	-1.3475339462745	0.177808328071282	0.328620772892791	-1.94366971294093	0.35989794750343
Chryseobacterium gambrini	14.192544793333	-0.874806092501025	0.56622891951628	-1.5449689380902	0.122353776874908	0.251827173176897	-1.98459438175796	0.234982196755911
Citrobacter braakii	209.01977019242	-0.423275896362737	0.456415962240268	-0.927390651030551	0.353723742912724	0.521173787965147	-1.31783474432286	0.471282951597381
Citrobacter europaeus	279.359787411802	-0.16621308522406	0.461204392009467	-0.36038920726637	0.718556096511946	0.823128974923731	-1.07015708307431	0.737730912626187
Citrobacter freundii	505.448952379783	-0.110762483499615	0.473961940711585	-0.233694889790773	0.815221855275617	0.886924912369905	-1.03971081733703	0.8181858503378
Citrobacter gillenii	255.265844574722	-0.536629280426464	0.415449097231691	-1.29168479123495	0.196466326505324	0.352490890527275	-1.35089454841026	0.277635987557329
Citrobacter portucalensis	907.45230148068	-0.284329039591584	0.443357057248304	-0.641309380200852	0.521321696023365	0.678213436073287	-1.15329290408992	0.584634824906755
Citrobacter portucalensis_A	415.553115375131	-0.825253543666067	0.449267295537906	-1.8368876431969	0.0662264838408108	0.164851946402709	-1.70580126235207	0.0552941750199405
Citrobacter werkmanii	516.880067280556	-0.890429220567312	0.434219567295574	-2.05064277990309	0.0403017470659972	0.116154385899503	-1.7414839338492	-0.0393745072854205
Citrobacter youngae	305.131655176728	-0.785618687519061	0.401495516390661	-1.95673091092415	0.0503791136646093	0.136601262145111	-1.57253543959907	0.00129806456094528
Citrobacter_A amalonaticus	473.648086544866	-0.882617042825865	0.433338443760678	-2.03678453996874	0.0416716382414698	0.118679838427088	-1.73194478571343	-0.0332892999382993
Citrobacter_A farmeri	661.384924851598	-1.251310920561	0.407106114584092	-3.07367262670414	0.00211441318385357	0.0125723276247916	-2.04922424303186	-0.453397598090146
Citrobacter_A sedlakii	166.751448669414	-1.36825435576959	0.446943312777387	-3.06135994577705	0.00220334043786834	0.0129727289045922	-2.24424715194429	-0.492261559594896
Citrobacter_A sp009363175	164.675475971983	-1.58053435671381	0.351567944588956	-4.49567254648807	6.93503935395209e-06	0.000125833890164477	-2.26959486622693	-0.891473847200679
Citrobacter_B koseri	1433.17463102224	-0.85571223835956	0.390753094660483	-2.18990521137925	0.0285311119599766	0.0898190162765348	-1.62157423074168	-0.0898502459774428
Cloacibacillus evryensis	360.963728418342	-2.03621600223034	0.604242329737561	-3.36986652873976	0.000752046008335099	0.00563330222902432	-3.22050920645053	-0.851922798010144
Cloacibacillus porcorum	928.098615350787	-1.2003732913035	0.665130407802511	-1.80471870962771	0.0711187105483677	0.173438275513137	-2.50400493561886	0.10325835301186
Clostridioides difficile	129.902957343331	-0.645808825415516	0.234886118712166	-2.74945505062776	0.00596944496209492	0.0279532832268341	-1.10617715855976	-0.185440492271271
Clostridioides difficile_A	20.3021233434284	-0.962329940177914	0.617917464976174	-1.55737617841085	0.119381198509459	0.249395190224323	-2.1734259169495	0.248766036593677
Clostridium baratii	24.6581869770122	-0.763526607877062	0.64707866698898	-1.17995948070726	0.238016330881568	0.398073689619318	-2.03177749033965	0.504724274585525
Clostridium beijerinckii	37.5040963750589	-0.569216999985482	0.3908385312048	-1.45639939396664	0.145282243006045	0.288266348743082	-1.33524644491742	0.19681244494646
Clostridium butyricum	33.6270162743764	1.07028968547633	0.482468205374497	2.21836314508136	0.0265300819006005	0.0852330582218624	0.124669379256642	2.01590999169602
Clostridium celatum	60.068626968327	0.783790617258454	0.542848446699939	1.44384795060802	0.148781750426952	0.29299341295683	-0.280172787336937	1.84775402185385
Clostridium cuniculi	99.5472517410825	0.777298702571988	0.606442852276648	1.28173446129991	0.19993581172326	0.357497069865348	-0.411307446571985	1.96590485171596
Clostridium disporicum_A	48.6564517582078	0.290982326051392	0.451415429134978	0.644599868039479	0.519186520423716	0.676842797750755	-0.593775657118859	1.17574030922164
Clostridium neonatale	253.50632792135	-0.963078456449067	0.286772142786429	-3.35834034328192	0.00078412003343658	0.00575619922764512	-1.52514152807985	-0.401015384818288
Clostridium nigeriense	20.6098917434	-0.0355696678507898	0.625871613948037	-0.056832211364267	0.954678854438279	0.971649638568854	-1.2622554901349	1.19111615443332
Clostridium paraputrificum	251.216748773539	-3.27903608405838	0.6269208069615	-5.23038324401913	1.69158986057928e-07	5.67469389275724e-06	-4.50777828686171	-2.05029388125506
Clostridium saudiense	663.652705655139	-2.30412954278681	0.523531881445125	-4.4011255559578	1.07690783393591e-05	0.000187161391620789	-3.33023317517775	-1.27802591039587
Clostridium septicum	17.3705251013245	-1.20957177894009	0.753064196347417	-1.60620008866026	0.108229953894091	0.232379876623348	-2.68555048182763	0.266406923947446
Clostridium sp000435835	327.568859856531	-1.21678282442138	0.489099645432286	-2.48780148541293	0.0128535457456154	0.0502472621627379	-2.17540051431997	-0.258165134522787
Clostridium sp001916075	227.903314224685	-0.842896579781176	0.596561441599194	-1.41292500822989	0.157677775046691	0.305507307595502	-2.01213551988089	0.32634236031854
Clostridium sp900539375	33.9868228223235	0.463452577564961	0.352665304089571	1.31414282094292	0.188798146234317	0.34198566823174	-0.227758717047464	1.15466387217739
Clostridium sp900540255	2139.85310084072	0.0286316083239853	0.505255050145246	0.056667634130039	0.954809956791231	0.971649638568854	-0.961650092967676	1.01891330961565
Clostridium sp900543325	183.398258214619	0.0813260655783235	0.426119562448346	0.1908526919324	0.848641005153437	0.905112495330006	-0.753852929928402	0.916505061085049
Clostridium sp900547475	161.599593698532	-1.03096942772106	0.276446121375635	-3.72936839406829	0.000191960333238335	0.00202118818026496	-1.57279386928309	-0.489144986159027
Clostridium sp900759995	447.914602588799	-0.517046165037671	0.42820431508062	-1.20747537291941	0.227249123718101	0.38702108732392	-1.35631120062033	0.322218870544985
Clostridium sp900766315	95.251025940488	-0.75532300119302	0.470703697027856	-1.60466766240062	0.10856696213585	0.232701103835014	-1.67788529475747	0.16723929237143
Clostridium sp900769625	90.483099903946	0.125830267226558	0.517624062847195	0.243091997181173	0.807934130628168	0.883247429656031	-0.888694253485241	1.14035478793836
Clostridium tertium	90.4378201797999	-2.88334559351215	0.604998905221731	-4.76586910922657	1.88041308417172e-06	4.2716470455397e-05	-4.0691216584329	-1.69756952859139
Clostridium_A leptum	1768.1133871865	-1.76263741927924	0.434577153756542	-4.05598270420516	4.99239538709262e-05	0.000672211057845801	-2.61439298914599	-0.910881849412494
Clostridium_AA polynesiense	15.077307003189	-0.934673490579486	0.484494660180498	-1.92917191333187	0.0537095237310447	0.142288315853135	-1.88426557523523	0.0149185940762625
Clostridium_AP scindens	1141.90222659645	-1.06412784405816	0.270174107699595	-3.93867440932331	8.1933025255723e-05	0.00100025139970001	-1.59365936470461	-0.534596323411703
Clostridium_AQ innocuum	9908.67439740061	-3.37713839022136	0.345818819344102	-9.7656292871123	1.5812724684127e-22	7.60328511895104e-20	-4.05493082131196	-2.69934595913076
Clostridium_AQ sp000165065	770.496662387713	-0.709385142781525	0.223778707115176	-3.17002967765121	0.00152423368701961	0.00975036405111214	-1.14798334923421	-0.270786936328843
Clostridium_AQ sp003481775	611.113922732253	-1.69444911193829	0.244342531252086	-6.93472848650382	4.07002091046215e-12	4.89250430278471e-10	-2.17335167308373	-1.21554655079285
Clostridium_AQ sp900552125	771.095261327528	-0.343767739993048	0.205180294324443	-1.67544227931295	0.0938474871333244	0.210209627623945	-0.745913727206285	0.0583782472201888
Clostridium_B sp902809985	39.6274232793624	0.191272508839988	0.361810700283995	0.528653543662066	0.597045809587254	0.733396549593305	-0.517863432937859	0.900408450617835
Clostridium_B tyrobutyricum	12.1394731310292	-0.00658811453983391	0.463430875871567	-0.0142159594512207	0.98865768747277	0.992441693931434	-0.914895940571958	0.90171971149229
Clostridium_E jeddahense	16.8336591484858	-1.09015652329166	0.449408268817262	-2.42575982449254	0.0152763763057326	0.0574606853220841	-1.97098054452799	-0.209332502055331
Clostridium_E merdae	6.10610464825451	-1.1472629159	0.789753818143386	-1.45268422835495	0.14631144795005	0.289909702840587	-2.69515195611403	0.400626124314032
Clostridium_E sporosphaeroides	13.1269877698633	-1.22570608823816	0.66224326788915	-1.85083963502567	0.0641926271604335	0.16089985174444	-2.52367904230501	0.0722668658286834
Clostridium_F botulinum	1.72516510947293	-0.18843553517469	2.05311544302029	-0.0917802921483493	0.926872602550079	NA	-4.21246785959746	3.83559678924808
Clostridium_F botulinum_A	9.10823190899412	-1.08341233471289	0.792513852720347	-1.36705791450082	0.171607153299294	0.321484829395107	-2.63671094329385	0.469886273868076
Clostridium_F niameyense	4.45030717057383	-1.05921236687902	1.15210984088305	-0.919367519738544	0.357903372242488	0.524021486084466	-3.31730616124396	1.19888142748593
Clostridium_F tepidum	12.1508076005821	-1.84516085881744	0.919437403788114	-2.00683684524396	0.0447670382373151	0.125880024673152	-3.64722505628115	-0.0430966613537254
Clostridium_G cochlearium	3.00400107073841	0.258393681216152	1.29954823319056	0.198833467367165	0.842393015475881	NA	-2.28867405201001	2.80546141444232
Clostridium_G tetani	4.43135246495368	-0.466830419395487	1.06992521991362	-0.436320605128997	0.662604134051141	0.786697290417498	-2.56384531657728	1.63018447778631
Clostridium_H massiliodielmoense	8.13626487435178	-0.453195160273585	0.761336437496261	-0.595262669633897	0.551667904975909	0.698999251991646	-1.94538715788429	1.03899683733712
Clostridium_J ihumii	20.5049405041164	0.224629928694957	0.571034602508476	0.393373584907445	0.694043576546244	0.807711060240385	-0.894577326147802	1.34383718353772
Clostridium_J senegalense	14.9071818511146	-1.27759602498928	0.790293290753328	-1.61660998509989	0.105962495181664	0.229333682369918	-2.82654241208944	0.271350362110884
Clostridium_J sp000821305	14.6333848520503	0.159009988283252	0.536485574435559	0.296391917807945	0.766930796855296	0.855936305194402	-0.892482415835726	1.21050239240223
Clostridium_J sp900547625	9.25246397076678	0.447185466503741	0.76901091293504	0.581507308910603	0.560898593703085	0.704787649317683	-1.0600482265672	1.95441915957469
Clostridium_J sp900548455	16.3146377717248	-0.33444939936399	0.500458210719521	-0.66828636677405	0.503950814106527	0.663450825499153	-1.31532946814161	0.646430669413627
Clostridium_J sp902363375	11.4335516460583	-0.31354489206804	0.656504294031764	-0.477597625664379	0.632936621132707	0.762112751238672	-1.60026966406619	0.973179879930112
Clostridium_L amazonitimonense	6.82208694473914	-1.00630775733628	0.893213331521905	-1.12661524612679	0.259905190220653	0.420778043651282	-2.75697371763025	0.744358202957692
Clostridium_P massiliamazoniense	12.1162593667803	-0.264232512031586	0.642812235472345	-0.411057066823604	0.681030690244684	0.800062101135105	-1.52412134237906	0.99565631831589
Clostridium_P mediterraneense	11.522928083626	0.246183410829789	0.83924171907498	0.293340291878166	0.769262059022305	0.857542905826642	-1.39870013288065	1.89106695454023
Clostridium_P perfringens	372.086226894275	-0.978552627516659	0.374047178653386	-2.61612086218526	0.00889350710965026	0.0381812023978289	-1.71167162619611	-0.245433628837204
Clostridium_P ventriculi	16.4957315054277	-0.391594787442672	0.678907663634894	-0.576801247677866	0.564073726625844	0.707852414665316	-1.7222293569953	0.939039782109954
Clostridium_Q saccharolyticum_A	1075.23716023641	-0.565421021398912	0.210687024306284	-2.68370120685238	0.00728121472886793	0.0328737159511486	-0.978360001049144	-0.15248204174868
Clostridium_Q sp000435655	2374.95777681306	2.1914655554032	0.400852845531082	5.46700760599509	4.57696420958365e-08	1.88636310637841e-06	1.40580841506188	2.97712269574452
Clostridium_Q sp003024715	27582.0236916267	-0.106669060172756	0.283094855039185	-0.376796180764188	0.706325079226843	0.814773232134923	-0.661524780258146	0.448186659912634
Clostridium_Q sp900547735	143.885290674681	-1.09545827751697	0.253117584928181	-4.32786318590939	1.50562942939089e-05	0.000248213765931013	-1.59155962782996	-0.599356927203975
Clostridium_Q symbiosum	5341.15838624631	-1.5617922352412	0.33148550868808	-4.71149475409138	2.45906428491786e-06	5.29432870297613e-05	-2.21149189366678	-0.912092576815626
Clostridium_X cadaveris	25.6630627279659	-1.00376497257198	0.338991533204666	-2.96103257530613	0.00306609507791879	0.0168344303001587	-1.66817616871714	-0.339353776426825
Cohnella sp900169535	5.17806599036145	0.415697761595472	0.965495352052148	0.430553871348952	0.666792788101164	0.78937102735817	-1.47663835566756	2.3080338788585
Collinsella aerofaciens	9.10872801163919	-0.667649480050563	1.82139348801829	-0.366559716196733	0.713947461374715	0.820612918751416	-4.2375151182422	2.90221615814108
Collinsella aerofaciens_A	28.9831023266914	-1.93663443609732	1.04561202973929	-1.85215393570042	0.0640037213287404	0.160565857420362	-3.98599635618814	0.112727483993504
Collinsella aerofaciens_E	64.3401307346501	-1.15994150318001	0.857616179376623	-1.35251821394407	0.176209596133489	0.326502687761795	-2.84083832731703	0.520955320957015
Collinsella aerofaciens_F	525.454476425857	-0.678278554249402	0.333988704440828	-2.03084279567176	0.0422709442092058	0.12014943255523	-1.33288438619662	-0.023672722302186
Collinsella aerofaciens_G	106.795079433007	-1.70001339595708	0.99250222686343	-1.71285600167324	0.0867390344104061	0.199207245294264	-3.64528201518521	0.245255223271042
Collinsella aerofaciens_H	36.3807063102707	-0.635981853450385	0.711145947539139	-0.894305670518333	0.371158366828008	0.536200244516176	-2.02980229837871	0.757838591477938
Collinsella aerofaciens_J	147.197809060633	-4.2218632590964	1.16651515088012	-3.61920996560659	0.000295503804418442	0.00281362533249903	-6.50819094224174	-1.93553557595106
Collinsella aerofaciens_K	1.09702599747701	-1.28673760199511	2.89617729036083	-0.444288271397499	0.656834179802743	NA	-6.96314078394513	4.38966557995492
Collinsella aerofaciens_N	31.290780278882	-1.50803537630859	1.28174493272719	-1.17654873274975	0.239375670592485	0.398959450987475	-4.0202092818206	1.00413852920342
Collinsella bouchesdurhonensis	6.9604973483483	-1.95895524020398	1.32793185239005	-1.47519259868509	0.140160770733222	0.281003352025952	-4.56165384481203	0.643743364404077
Collinsella ihuae	14.9531570278541	-1.65032067422832	0.774095880497937	-2.13193315686779	0.0330123419859044	0.100104661513928	-3.1675207205851	-0.133120627871543
Collinsella intestinalis	36.5389502218567	-0.189865766818691	1.50487485637265	-0.126167146732948	0.899599616622888	0.935933968249921	-3.13936628654897	2.75963475291158
Collinsella phocaeensis	8.429235835566	-1.20389342610726	1.04073050166421	-1.15677730611541	0.247363355941919	0.407796161081392	-3.24368772698142	0.835900874766895
Collinsella provencensis	5.59339132186302	-1.85268412623644	1.12840914122016	-1.64185494299799	0.100620069408386	0.220920015405779	-4.06432540285373	0.358957150380854
Collinsella sp000434535	139.274106261095	-1.08510151207596	0.70089420200528	-1.54816733962337	0.121582012584833	0.251290171567393	-2.45882890497925	0.288625880827331
Collinsella sp000763055	4.06227791583388	-5.44093580974856	2.49395486941115	-2.18164966675328	0.029135398323694	NA	-10.3289975328627	-0.552874086634419
Collinsella sp002232035	4340.80905931897	-1.25789665137321	0.259320251265739	-4.85074592220789	1.22998025090006e-06	3.03290002038176e-05	-1.76615500431593	-0.749638298430482
Collinsella sp002391315	75.2230167574268	-1.04273660875811	0.581653376963265	-1.79271134675104	0.0730190912479194	0.177025275840544	-2.18275627909221	0.0972830615759908
Collinsella sp003436275	318.540131336476	-2.25869247699861	0.740525949147353	-3.0501192829222	0.00228750494824653	0.0132437825487191	-3.71009666694476	-0.807288287052458
Collinsella sp003437035	2803.08895412726	-0.843429604436558	0.267950538091036	-3.14770632835977	0.00164556925489364	0.0103883310730156	-1.36860300873312	-0.318256200140001
Collinsella sp003438495	14.2655213751733	-2.87805896696856	1.72803639110635	-1.66550830861029	0.0958113873904849	0.213613487342773	-6.26494805751158	0.508830123574454
Collinsella sp003439125	79.0351585865852	-1.80078254106571	1.25710438565974	-1.43248449500925	0.152005212339317	0.297917824455795	-4.26466186176615	0.663096779634731
Collinsella sp003458415	24.8547145228793	-2.32834883314039	1.7447200100765	-1.3345114515184	0.182036296398912	0.333700115323396	-5.7479372159967	1.09123954971592
Collinsella sp003459505	301.733129293053	-2.26957367343946	0.666375995681115	-3.40584548085302	0.000659594996652797	0.00516005430255012	-3.57564662513646	-0.963500721742452
Collinsella sp003462685	35.6463220137635	-1.8080906607398	1.03049593977693	-1.75458300314234	0.0793306608546217	0.186537824862287	-3.82782558891735	0.211644267437749
Collinsella sp003466125	499.263530137774	-1.32168560708342	0.820184178699316	-1.6114497711714	0.107081726629057	0.23140882496242	-2.92921705802364	0.285845843856803
Collinsella sp003469185	49.3358575934543	-1.1598067034343	0.977637149589734	-1.18633657070111	0.235489409847601	0.396375115175221	-3.07594030657857	0.75632689970998
Collinsella sp003469205	1200.66783320877	-2.04684298001111	0.494599006290268	-4.13838878359951	3.49753341013972e-05	0.000494626661188877	-3.01623921912933	-1.07744674089288
